FB_TIME,FB_TIME_QLTY,OFFSET,REC_ELEV,REC_X,SRC_X
-10.790141,54.602211,2.000000,1.130000,24.000000,26.250000
-8.320179,1.469578,3.000000,0.920000,22.500000,26.250000
1.904895,67.178650,5.000000,0.710000,21.000000,26.250000
7.556293,0.378567,6.000000,0.600000,19.500000,26.250000
16.252842,18.598167,8.000000,0.430000,18.000000,26.250000
20.601118,80.711868,9.000000,0.310000,16.500000,26.250000
26.030106,98.622658,11.000000,0.250000,15.000000,26.250000
28.315527,88.900719,12.000000,0.150000,13.500000,26.250000
32.886368,3.493498,14.000000,0.080000,12.000000,26.250000
35.171787,31.147972,15.000000,0.080000,10.500000,26.250000
37.959999,57.170284,17.000000,0.040000,9.000000,26.250000
37.959999,41.576942,18.000000,0.020000,7.500000,26.250000
37.959999,3.994611,20.000000,0.000000,6.000000,26.250000
37.959999,1.298880,21.000000,0.050000,4.500000,26.250000
37.959999,6.592271,23.000000,0.010000,3.000000,26.250000
37.959999,5.293214,24.000000,0.050000,1.500000,26.250000
37.959999,41.151615,26.000000,0.000000,0.000000,26.250000
52.490002,67.597282,-42.000000,5.520000,70.500000,27.750000
52.441425,88.860741,-41.000000,5.410000,69.000000,27.750000
51.978825,87.819733,-39.000000,5.250000,67.500000,27.750000
51.747524,89.955574,-38.000000,5.120000,66.000000,27.750000
51.284924,88.073265,-36.000000,4.950000,64.500000,27.750000
51.053623,89.791527,-35.000000,4.750000,63.000000,27.750000
50.591022,89.563248,-33.000000,4.570000,61.500000,27.750000
49.765148,90.364082,-32.000000,4.400000,60.000000,27.750000
47.015717,90.066551,-30.000000,4.250000,58.500000,27.750000
45.641003,88.749397,-29.000000,4.070000,57.000000,27.750000
42.891571,87.878090,-27.000000,3.840000,55.500000,27.750000
41.516857,79.826385,-26.000000,3.800000,54.000000,27.750000
38.767426,38.757442,-24.000000,3.660000,52.500000,27.750000
37.924427,78.004936,-23.000000,3.560000,51.000000,27.750000
36.612076,86.540520,-21.000000,3.390000,49.500000,27.750000
35.955898,87.059723,-20.000000,3.270000,48.000000,27.750000
34.643543,80.140404,-18.000000,3.100000,46.500000,27.750000
33.987366,79.440384,-17.000000,3.000000,45.000000,27.750000
32.522491,68.208420,-15.000000,2.860000,43.500000,27.750000
30.913067,66.477493,-14.000000,2.750000,42.000000,27.750000
27.694218,77.373207,-12.000000,2.650000,40.500000,27.750000
26.084793,79.862122,-11.000000,2.390000,39.000000,27.750000
22.865942,95.743187,-9.000000,2.210000,37.500000,27.750000
21.256517,92.087402,-8.000000,2.110000,36.000000,27.750000
10.559021,3.972243,-6.000000,1.990000,34.500000,27.750000
4.411582,21.057011,-5.000000,1.890000,33.000000,27.750000
-7.873586,1.152035,-3.000000,1.750000,31.500000,27.750000
-9.166504,95.395073,-2.000000,1.620000,30.000000,27.750000
-11.752338,87.684944,0.000000,1.360000,27.000000,27.750000
-11.752338,93.522331,0.000000,1.450000,28.500000,27.750000
0.862169,0.306377,2.000000,1.310000,25.500000,27.750000
8.469271,0.087329,3.000000,1.130000,24.000000,27.750000
15.725431,6.247341,5.000000,0.920000,22.500000,27.750000
18.037762,93.904678,6.000000,0.710000,21.000000,27.750000
22.425386,91.180405,8.000000,0.600000,19.500000,27.750000
24.424728,89.724632,9.000000,0.430000,18.000000,27.750000
26.002174,85.252907,11.000000,0.310000,16.500000,27.750000
26.790897,78.851631,12.000000,0.250000,15.000000,27.750000
28.368343,83.499268,14.000000,0.150000,13.500000,27.750000
29.157066,81.820091,15.000000,0.080000,12.000000,27.750000
30.734510,88.568199,17.000000,0.080000,10.500000,27.750000
31.383751,88.658752,18.000000,0.040000,9.000000,27.750000
32.496250,85.610786,20.000000,0.020000,7.500000,27.750000
33.052502,85.669853,21.000000,0.000000,6.000000,27.750000
34.165001,87.740105,23.000000,0.050000,4.500000,27.750000
34.721249,88.785019,24.000000,0.010000,3.000000,27.750000
35.833752,87.295502,26.000000,0.050000,1.500000,27.750000
36.389999,84.981705,27.000000,0.000000,0.000000,27.750000
48.470001,21.397629,-41.000000,5.520000,70.500000,29.250000
48.357330,43.746155,-39.000000,5.410000,69.000000,29.250000
48.156136,41.809669,-38.000000,5.250000,67.500000,29.250000
47.753746,51.268356,-36.000000,5.120000,66.000000,29.250000
47.552551,54.146648,-35.000000,4.950000,64.500000,29.250000
47.150158,92.483521,-33.000000,4.750000,63.000000,29.250000
46.948963,91.021500,-32.000000,4.570000,61.500000,29.250000
46.546574,53.686054,-30.000000,4.400000,60.000000,29.250000
45.668613,69.815521,-29.000000,4.250000,58.500000,29.250000
42.663277,86.932877,-27.000000,4.070000,57.000000,29.250000
41.160610,88.444176,-26.000000,3.840000,55.500000,29.250000
38.155273,57.535976,-24.000000,3.800000,54.000000,29.250000
36.652603,65.487877,-23.000000,3.660000,52.500000,29.250000
33.647266,39.414581,-21.000000,3.560000,51.000000,29.250000
32.194206,48.845047,-20.000000,3.390000,49.500000,29.250000
29.850273,47.265404,-18.000000,3.270000,48.000000,29.250000
28.678307,91.389648,-17.000000,3.100000,46.500000,29.250000
26.334375,69.763336,-15.000000,3.000000,45.000000,29.250000
25.162409,89.089149,-14.000000,2.860000,43.500000,29.250000
22.818478,80.298027,-12.000000,2.750000,42.000000,29.250000
21.646511,92.069443,-11.000000,2.650000,40.500000,29.250000
19.302578,70.905945,-9.000000,2.390000,39.000000,29.250000
18.112341,76.518944,-8.000000,2.210000,37.500000,29.250000
15.499699,49.823273,-6.000000,2.110000,36.000000,29.250000
13.839308,17.503317,-5.000000,1.990000,34.500000,29.250000
-2.658437,1.517857,-3.000000,1.890000,33.000000,29.250000
-7.727690,94.623497,-2.000000,1.750000,31.500000,29.250000
-13.834519,24.331989,0.000000,1.450000,28.500000,29.250000
-13.834519,93.126762,0.000000,1.620000,30.000000,29.250000
-9.201198,83.446350,2.000000,1.360000,27.000000,29.250000
-1.075224,50.324417,3.000000,1.310000,25.500000,29.250000
13.824940,90.326485,5.000000,1.130000,24.000000,29.250000
15.186167,49.724052,6.000000,0.920000,22.500000,29.250000
17.908621,88.512543,8.000000,0.710000,21.000000,29.250000
19.269848,77.489868,9.000000,0.600000,19.500000,29.250000
21.992302,75.491699,11.000000,0.430000,18.000000,29.250000
23.353529,81.175751,12.000000,0.310000,16.500000,29.250000
25.550085,59.695572,14.000000,0.250000,15.000000,29.250000
26.503639,70.220291,15.000000,0.150000,13.500000,29.250000
28.410749,65.247780,17.000000,0.080000,12.000000,29.250000
29.364304,88.644943,18.000000,0.080000,10.500000,29.250000
31.271412,72.602470,20.000000,0.040000,9.000000,29.250000
32.224968,69.777863,21.000000,0.020000,7.500000,29.250000
34.132076,56.545914,23.000000,0.000000,6.000000,29.250000
34.899548,64.909653,24.000000,0.050000,4.500000,29.250000
36.303730,58.495266,26.000000,0.010000,3.000000,29.250000
37.005817,54.722321,27.000000,0.050000,1.500000,29.250000
38.410000,38.318748,29.000000,0.000000,0.000000,29.250000
56.509998,67.080910,-39.000000,5.520000,70.500000,30.750000
54.343334,76.345299,-38.000000,5.410000,69.000000,30.750000
50.009998,92.667358,-36.000000,5.250000,67.500000,30.750000
48.121143,97.679749,-35.000000,5.120000,66.000000,30.750000
46.313362,73.490509,-33.000000,4.950000,64.500000,30.750000
45.409473,80.060951,-32.000000,4.750000,63.000000,30.750000
43.601692,17.474869,-30.000000,4.570000,61.500000,30.750000
42.697803,63.028831,-29.000000,4.400000,60.000000,30.750000
40.890022,74.438911,-27.000000,4.250000,58.500000,30.750000
40.071079,39.857140,-26.000000,4.070000,57.000000,30.750000
38.617237,84.318924,-24.000000,3.840000,55.500000,30.750000
37.890320,89.177231,-23.000000,3.800000,54.000000,30.750000
36.436478,91.991966,-21.000000,3.660000,52.500000,30.750000
35.709557,95.480469,-20.000000,3.560000,51.000000,30.750000
34.255718,64.920830,-18.000000,3.390000,49.500000,30.750000
33.528797,34.383221,-17.000000,3.270000,48.000000,30.750000
32.074959,17.967329,-15.000000,3.100000,46.500000,30.750000
31.348038,56.350357,-14.000000,3.000000,45.000000,30.750000
28.985937,31.526890,-12.000000,2.860000,43.500000,30.750000
27.687786,46.123062,-11.000000,2.750000,42.000000,30.750000
25.091480,92.153419,-9.000000,2.650000,40.500000,30.750000
23.793327,95.521339,-8.000000,2.390000,39.000000,30.750000
21.197023,95.421310,-6.000000,2.210000,37.500000,30.750000
19.537434,95.188812,-5.000000,2.110000,36.000000,30.750000
11.601829,1.474568,-3.000000,1.990000,34.500000,30.750000
2.748931,1.290097,-2.000000,1.890000,33.000000,30.750000
-8.505526,44.640953,0.000000,1.620000,30.000000,30.750000
-9.672768,89.109985,0.000000,1.750000,31.500000,30.750000
-10.444720,86.328873,2.000000,1.450000,28.500000,30.750000
0.832271,38.128750,3.000000,1.360000,27.000000,30.750000
11.026427,8.318258,5.000000,1.310000,25.500000,30.750000
13.696802,12.681784,6.000000,1.130000,24.000000,30.750000
17.908743,93.534996,8.000000,0.920000,22.500000,30.750000
20.014713,90.658806,9.000000,0.710000,21.000000,30.750000
24.226656,71.776711,11.000000,0.600000,19.500000,30.750000
26.332626,63.962437,12.000000,0.430000,18.000000,30.750000
30.544567,51.375984,14.000000,0.310000,16.500000,30.750000
31.581282,21.773594,15.000000,0.250000,15.000000,30.750000
32.979393,51.500343,17.000000,0.150000,13.500000,30.750000
33.678448,59.150089,18.000000,0.080000,12.000000,30.750000
35.076557,65.722031,20.000000,0.080000,10.500000,30.750000
35.775616,64.722763,21.000000,0.040000,9.000000,30.750000
36.845413,62.317543,23.000000,0.020000,7.500000,30.750000
37.301277,64.021301,24.000000,0.000000,6.000000,30.750000
38.213005,75.584236,26.000000,0.050000,4.500000,30.750000
37.583481,84.809021,27.000000,0.010000,3.000000,30.750000
39.580593,79.602272,29.000000,0.050000,1.500000,30.750000
39.689999,60.883350,30.000000,0.000000,0.000000,30.750000
52.490002,89.197388,-38.000000,5.520000,70.500000,32.250000
49.959557,93.413124,-36.000000,5.410000,69.000000,32.250000
48.687981,87.222130,-35.000000,5.250000,67.500000,32.250000
46.258949,65.010147,-33.000000,5.120000,66.000000,32.250000
45.462910,52.560036,-32.000000,4.950000,64.500000,32.250000
43.870831,10.467453,-30.000000,4.750000,63.000000,32.250000
43.074791,28.555483,-29.000000,4.570000,61.500000,32.250000
41.482712,25.280979,-27.000000,4.400000,60.000000,32.250000
40.686672,78.250999,-26.000000,4.250000,58.500000,32.250000
39.094593,35.102070,-24.000000,4.070000,57.000000,32.250000
38.251575,80.274178,-23.000000,3.840000,55.500000,32.250000
35.988358,35.816830,-21.000000,3.800000,54.000000,32.250000
34.856750,54.811543,-20.000000,3.660000,52.500000,32.250000
32.593533,34.791668,-18.000000,3.560000,51.000000,32.250000
31.461924,80.991394,-17.000000,3.390000,49.500000,32.250000
29.198706,63.904381,-15.000000,3.270000,48.000000,32.250000
28.050453,65.917366,-14.000000,3.100000,46.500000,32.250000
25.654083,93.003510,-12.000000,3.000000,45.000000,32.250000
24.455896,37.215076,-11.000000,2.860000,43.500000,32.250000
22.059526,68.121323,-9.000000,2.750000,42.000000,32.250000
20.861341,88.309586,-8.000000,2.650000,40.500000,32.250000
8.254081,0.026660,-6.000000,2.390000,39.000000,32.250000
0.333597,99.343002,-5.000000,2.210000,37.500000,32.250000
-8.339914,44.639034,-3.000000,2.110000,36.000000,32.250000
-11.098835,97.232529,-2.000000,1.990000,34.500000,32.250000
-9.884000,95.069572,0.000000,1.750000,31.500000,32.250000
-11.079360,96.690811,0.000000,1.890000,33.000000,32.250000
-5.515440,17.198246,2.000000,1.620000,30.000000,32.250000
0.440925,37.629433,3.000000,1.450000,28.500000,32.250000
18.501486,93.370552,5.000000,1.360000,27.000000,32.250000
20.496637,82.952759,6.000000,1.310000,25.500000,32.250000
24.486942,87.910301,8.000000,1.130000,24.000000,32.250000
26.482094,70.452660,9.000000,0.920000,22.500000,32.250000
30.472399,68.028381,11.000000,0.710000,21.000000,32.250000
32.467548,90.348732,12.000000,0.600000,19.500000,32.250000
36.457855,98.597404,14.000000,0.430000,18.000000,32.250000
38.453007,98.102165,15.000000,0.310000,16.500000,32.250000
40.558796,0.117298,17.000000,0.250000,15.000000,32.250000
41.188358,23.621845,18.000000,0.150000,13.500000,32.250000
42.447483,0.408761,20.000000,0.080000,12.000000,32.250000
43.077045,6.687990,21.000000,0.080000,10.500000,32.250000
44.336166,10.478427,23.000000,0.040000,9.000000,32.250000
44.965729,11.771722,24.000000,0.020000,7.500000,32.250000
46.224854,19.447559,26.000000,0.000000,6.000000,32.250000
46.590000,54.791748,27.000000,0.050000,4.500000,32.250000
46.590000,67.145859,29.000000,0.010000,3.000000,32.250000
46.590000,74.741531,30.000000,0.050000,1.500000,32.250000
46.590000,10.718821,32.000000,0.000000,0.000000,32.250000
46.450001,97.038322,-36.000000,5.520000,70.500000,33.750000
46.450001,50.338493,-35.000000,5.410000,69.000000,33.750000
46.450001,93.986336,-33.000000,5.250000,67.500000,33.750000
46.450001,90.299866,-32.000000,5.120000,66.000000,33.750000
46.450001,98.737900,-30.000000,4.950000,64.500000,33.750000
46.028229,94.878647,-29.000000,4.750000,63.000000,33.750000
43.392162,98.517372,-27.000000,4.570000,61.500000,33.750000
42.074131,98.625107,-26.000000,4.400000,60.000000,33.750000
39.438065,97.895393,-24.000000,4.250000,58.500000,33.750000
38.269936,60.822021,-23.000000,4.070000,57.000000,33.750000
36.996635,98.104790,-21.000000,3.840000,55.500000,33.750000
36.359985,99.046837,-20.000000,3.800000,54.000000,33.750000
35.086681,97.546082,-18.000000,3.660000,52.500000,33.750000
34.450031,93.581863,-17.000000,3.560000,51.000000,33.750000
30.658581,94.408470,-15.000000,3.390000,49.500000,33.750000
28.689575,97.497292,-14.000000,3.270000,48.000000,33.750000
24.751566,84.139244,-12.000000,3.100000,46.500000,33.750000
22.782560,7.429428,-11.000000,3.000000,45.000000,33.750000
19.687267,1.902260,-9.000000,2.860000,43.500000,33.750000
18.197079,55.474419,-8.000000,2.750000,42.000000,33.750000
15.216702,87.574348,-6.000000,2.650000,40.500000,33.750000
11.676139,81.549576,-5.000000,2.390000,39.000000,33.750000
-2.833203,87.513176,-3.000000,2.210000,37.500000,33.750000
-11.400249,89.950562,-2.000000,2.110000,36.000000,33.750000
-12.382303,68.897079,0.000000,1.890000,33.000000,33.750000
-12.382303,0.070419,0.000000,1.990000,34.500000,33.750000
-3.271239,66.515320,2.000000,1.750000,31.500000,33.750000
1.270797,88.254204,3.000000,1.620000,30.000000,33.750000
10.124433,20.986433,5.000000,1.450000,28.500000,33.750000
14.551250,1.184435,6.000000,1.360000,27.000000,33.750000
23.404886,99.152618,8.000000,1.310000,25.500000,33.750000
27.831703,95.307068,9.000000,1.130000,24.000000,33.750000
32.270798,87.571938,11.000000,0.920000,22.500000,33.750000
33.229790,55.149967,12.000000,0.710000,21.000000,33.750000
35.147778,87.599358,14.000000,0.600000,19.500000,33.750000
36.106770,1.433009,15.000000,0.430000,18.000000,33.750000
38.024754,2.905160,17.000000,0.310000,16.500000,33.750000
38.983749,0.129204,18.000000,0.250000,15.000000,33.750000
40.901733,0.154238,20.000000,0.150000,13.500000,33.750000
41.578869,1.895541,21.000000,0.080000,12.000000,33.750000
42.297455,12.776713,23.000000,0.080000,10.500000,33.750000
42.656750,35.177719,24.000000,0.040000,9.000000,33.750000
43.375336,44.047935,26.000000,0.020000,7.500000,33.750000
43.734631,59.370949,27.000000,0.000000,6.000000,33.750000
44.453220,73.257683,29.000000,0.050000,4.500000,33.750000
44.812511,70.193497,30.000000,0.010000,3.000000,33.750000
44.869999,72.493973,32.000000,0.050000,1.500000,33.750000
44.869999,0.686587,33.000000,0.000000,0.000000,33.750000
42.430000,22.348434,-35.000000,5.520000,70.500000,35.250000
41.676250,0.469070,-33.000000,5.410000,69.000000,35.250000
41.193077,1.117489,-32.000000,5.250000,67.500000,35.250000
40.226730,0.153697,-30.000000,5.120000,66.000000,35.250000
39.743557,0.576442,-29.000000,4.950000,64.500000,35.250000
38.777210,8.154707,-27.000000,4.750000,63.000000,35.250000
38.120850,7.493859,-26.000000,4.570000,61.500000,35.250000
35.711269,5.087008,-24.000000,4.400000,60.000000,35.250000
34.506477,11.529909,-23.000000,4.250000,58.500000,35.250000
32.096897,0.056773,-21.000000,4.070000,57.000000,35.250000
30.892107,1.990771,-20.000000,3.840000,55.500000,35.250000
28.482527,0.115789,-18.000000,3.800000,54.000000,35.250000
27.630375,2.076787,-17.000000,3.660000,52.500000,35.250000
26.013239,1.642297,-15.000000,3.560000,51.000000,35.250000
25.204672,27.078810,-14.000000,3.390000,49.500000,35.250000
23.587538,26.480316,-12.000000,3.270000,48.000000,35.250000
22.778969,53.048885,-11.000000,3.100000,46.500000,35.250000
19.618235,2.402461,-9.000000,3.000000,45.000000,35.250000
17.722626,4.143410,-8.000000,2.860000,43.500000,35.250000
13.931406,12.691869,-6.000000,2.750000,42.000000,35.250000
11.686586,4.346556,-5.000000,2.650000,40.500000,35.250000
1.714670,0.759333,-3.000000,2.390000,39.000000,35.250000
-3.271288,17.755690,-2.000000,2.210000,37.500000,35.250000
-10.121373,92.017921,0.000000,1.990000,34.500000,35.250000
-10.121373,88.395554,0.000000,2.110000,36.000000,35.250000
-9.950576,82.205971,2.000000,1.890000,33.000000,35.250000
-8.113508,1.391359,3.000000,1.750000,31.500000,35.250000
3.686321,25.985390,5.000000,1.620000,30.000000,35.250000
9.586236,0.135799,6.000000,1.450000,28.500000,35.250000
21.386065,82.538971,8.000000,1.360000,27.000000,35.250000
25.751057,88.243393,9.000000,1.310000,25.500000,35.250000
28.768578,91.726921,11.000000,1.130000,24.000000,35.250000
30.062584,70.421257,12.000000,0.920000,22.500000,35.250000
32.650600,0.000000,14.000000,0.710000,21.000000,35.250000
32.980000,0.176592,15.000000,0.600000,19.500000,35.250000
33.424446,16.961193,17.000000,0.430000,18.000000,35.250000
33.646667,56.100262,18.000000,0.310000,16.500000,35.250000
34.091110,86.682129,20.000000,0.250000,15.000000,35.250000
34.034245,94.381897,21.000000,0.150000,13.500000,35.250000
36.472996,92.640297,23.000000,0.080000,12.000000,35.250000
37.704166,93.519302,24.000000,0.080000,10.500000,35.250000
40.166515,91.020393,26.000000,0.040000,9.000000,35.250000
41.397690,89.299515,27.000000,0.020000,7.500000,35.250000
40.919926,92.467026,29.000000,0.000000,6.000000,35.250000
40.673656,90.972610,30.000000,0.050000,4.500000,35.250000
40.419998,88.396606,32.000000,0.010000,3.000000,35.250000
40.419998,47.201370,33.000000,0.050000,1.500000,35.250000
48.470001,89.817825,35.000000,0.000000,0.000000,35.250000
40.419998,64.957718,-33.000000,5.520000,70.500000,36.750000
40.419998,14.272170,-32.000000,5.410000,69.000000,36.750000
40.419998,67.674095,-30.000000,5.250000,67.500000,36.750000
40.419998,61.414200,-29.000000,5.120000,66.000000,36.750000
40.419998,97.252052,-27.000000,4.950000,64.500000,36.750000
40.419998,89.644646,-26.000000,4.750000,63.000000,36.750000
40.419998,82.867622,-24.000000,4.570000,61.500000,36.750000
39.588223,75.919350,-23.000000,4.400000,60.000000,36.750000
35.891441,83.323311,-21.000000,4.250000,58.500000,36.750000
34.043049,98.245316,-20.000000,4.070000,57.000000,36.750000
30.346264,91.070595,-18.000000,3.840000,55.500000,36.750000
28.497871,85.352356,-17.000000,3.800000,54.000000,36.750000
26.554253,83.671677,-15.000000,3.660000,52.500000,36.750000
25.618967,97.554283,-14.000000,3.560000,51.000000,36.750000
23.748396,99.065468,-12.000000,3.390000,49.500000,36.750000
22.813112,98.938087,-11.000000,3.270000,48.000000,36.750000
20.942541,98.910461,-9.000000,3.100000,46.500000,36.750000
19.074886,10.291612,-8.000000,3.000000,45.000000,36.750000
11.246686,1.505043,-6.000000,2.860000,43.500000,36.750000
6.741951,2.336913,-5.000000,2.750000,42.000000,36.750000
-6.267251,24.106766,-3.000000,2.650000,40.500000,36.750000
-12.771852,94.957802,-2.000000,2.390000,39.000000,36.750000
-15.038547,0.427358,0.000000,2.110000,36.000000,36.750000
-15.038547,62.592377,0.000000,2.210000,37.500000,36.750000
-10.247406,99.723228,2.000000,1.990000,34.500000,36.750000
-7.823026,2.596694,3.000000,1.890000,33.000000,36.750000
4.170550,2.723752,5.000000,1.750000,31.500000,36.750000
10.167337,1.854907,6.000000,1.620000,30.000000,36.750000
22.160913,97.810204,8.000000,1.450000,28.500000,36.750000
28.020639,68.050964,9.000000,1.360000,27.000000,36.750000
37.066654,16.106899,11.000000,1.310000,25.500000,36.750000
40.357742,28.360716,12.000000,1.130000,24.000000,36.750000
42.490879,86.764679,14.000000,0.920000,22.500000,36.750000
39.894386,65.632507,15.000000,0.710000,21.000000,36.750000
34.701405,0.012746,17.000000,0.600000,19.500000,36.750000
32.465908,58.921982,18.000000,0.430000,18.000000,36.750000
30.049826,99.078209,20.000000,0.310000,16.500000,36.750000
28.841784,42.673512,21.000000,0.250000,15.000000,36.750000
26.425699,1.498341,23.000000,0.150000,13.500000,36.750000
26.993916,0.409021,24.000000,0.080000,12.000000,36.750000
31.156567,4.314916,26.000000,0.080000,10.500000,36.750000
33.360741,4.447152,27.000000,0.040000,9.000000,36.750000
38.640217,95.814476,29.000000,0.020000,7.500000,36.750000
41.279957,98.214783,30.000000,0.000000,6.000000,36.750000
44.256207,80.544449,32.000000,0.050000,4.500000,36.750000
43.297153,95.163605,33.000000,0.010000,3.000000,36.750000
41.379051,65.923676,35.000000,0.050000,1.500000,36.750000
40.419998,7.235172,36.000000,0.000000,0.000000,36.750000
42.430000,0.723712,-32.000000,5.520000,70.500000,38.250000
41.202991,3.637565,-30.000000,5.410000,69.000000,38.250000
40.338898,3.962521,-29.000000,5.250000,67.500000,38.250000
38.610714,1.770656,-27.000000,5.120000,66.000000,38.250000
37.746624,1.011059,-26.000000,4.950000,64.500000,38.250000
35.637634,0.088173,-24.000000,4.750000,63.000000,38.250000
33.887947,1.128882,-23.000000,4.570000,61.500000,38.250000
30.388573,24.940546,-21.000000,4.400000,60.000000,38.250000
28.638885,10.613947,-20.000000,4.250000,58.500000,38.250000
25.139511,44.728020,-18.000000,4.070000,57.000000,38.250000
23.389824,35.118954,-17.000000,3.840000,55.500000,38.250000
21.452909,43.400211,-15.000000,3.800000,54.000000,38.250000
20.788263,32.466770,-14.000000,3.660000,52.500000,38.250000
19.458971,28.192511,-12.000000,3.560000,51.000000,38.250000
18.794325,16.035515,-11.000000,3.390000,49.500000,38.250000
17.465034,14.017332,-9.000000,3.270000,48.000000,38.250000
16.800388,0.425931,-8.000000,3.100000,46.500000,38.250000
9.338683,32.202301,-6.000000,3.000000,45.000000,38.250000
3.572197,95.840134,-5.000000,2.860000,43.500000,38.250000
-7.960776,0.045128,-3.000000,2.750000,42.000000,38.250000
-9.632998,97.329605,-2.000000,2.650000,40.500000,38.250000
-6.974415,77.692230,0.000000,2.210000,37.500000,38.250000
-6.974415,88.755707,0.000000,2.390000,39.000000,38.250000
-5.467671,30.364498,2.000000,2.110000,36.000000,38.250000
-1.706292,65.897545,3.000000,1.990000,34.500000,38.250000
7.672753,75.936821,5.000000,1.890000,33.000000,38.250000
12.362276,26.822176,6.000000,1.750000,31.500000,38.250000
19.641983,14.073980,8.000000,1.620000,30.000000,38.250000
22.149240,0.006678,9.000000,1.450000,28.500000,38.250000
27.163757,0.725260,11.000000,1.360000,27.000000,38.250000
29.547796,58.420490,12.000000,1.310000,25.500000,38.250000
32.802032,68.957970,14.000000,1.130000,24.000000,38.250000
34.429153,85.835114,15.000000,0.920000,22.500000,38.250000
37.683392,57.093185,17.000000,0.710000,21.000000,38.250000
37.572441,74.403259,18.000000,0.600000,19.500000,38.250000
36.638569,85.176018,20.000000,0.430000,18.000000,38.250000
36.171635,48.765079,21.000000,0.310000,16.500000,38.250000
35.237759,34.710938,23.000000,0.250000,15.000000,38.250000
34.770824,8.012302,24.000000,0.150000,13.500000,38.250000
35.075989,0.284579,26.000000,0.080000,12.000000,38.250000
35.481617,7.757492,27.000000,0.080000,10.500000,38.250000
36.292873,11.355246,29.000000,0.040000,9.000000,38.250000
36.698498,23.011398,30.000000,0.020000,7.500000,38.250000
37.509754,14.212208,32.000000,0.000000,6.000000,38.250000
37.915382,27.515327,33.000000,0.050000,4.500000,38.250000
41.243431,1.950796,35.000000,0.010000,3.000000,38.250000
42.980698,4.437785,36.000000,0.050000,1.500000,38.250000
44.439999,18.062172,38.000000,0.000000,0.000000,38.250000
40.419998,53.601604,-30.000000,5.520000,70.500000,39.750000
39.777817,66.021141,-29.000000,5.410000,69.000000,39.750000
38.042183,59.148331,-27.000000,5.250000,67.500000,39.750000
37.174366,39.718838,-26.000000,5.120000,66.000000,39.750000
35.438736,23.971132,-24.000000,4.950000,64.500000,39.750000
34.570919,67.074516,-23.000000,4.750000,63.000000,39.750000
33.616329,67.130089,-21.000000,4.570000,61.500000,39.750000
33.187302,98.968994,-20.000000,4.400000,60.000000,39.750000
32.329243,95.937378,-18.000000,4.250000,58.500000,39.750000
31.900213,97.473015,-17.000000,4.070000,57.000000,39.750000
31.042156,88.815506,-15.000000,3.840000,55.500000,39.750000
30.613127,84.537415,-14.000000,3.800000,54.000000,39.750000
27.872250,87.969810,-12.000000,3.660000,52.500000,39.750000
26.107887,93.051109,-11.000000,3.560000,51.000000,39.750000
22.579165,98.839470,-9.000000,3.390000,49.500000,39.750000
20.814802,99.712982,-8.000000,3.270000,48.000000,39.750000
13.956736,4.561823,-6.000000,3.100000,46.500000,39.750000
6.341157,94.904602,-5.000000,3.000000,45.000000,39.750000
-7.037422,54.994137,-3.000000,2.860000,43.500000,39.750000
-9.998281,74.200500,-2.000000,2.750000,42.000000,39.750000
-15.920000,73.412659,0.000000,2.390000,39.000000,39.750000
-15.920000,0.880216,0.000000,2.650000,40.500000,39.750000
-13.435354,97.283501,2.000000,2.210000,37.500000,39.750000
-11.592174,2.914283,3.000000,2.110000,36.000000,39.750000
-0.502974,81.583755,5.000000,1.990000,34.500000,39.750000
5.041626,21.745609,6.000000,1.890000,33.000000,39.750000
15.041323,6.881265,8.000000,1.750000,31.500000,39.750000
19.105619,97.652245,9.000000,1.620000,30.000000,39.750000
27.234213,74.211716,11.000000,1.450000,28.500000,39.750000
28.499571,8.575750,12.000000,1.360000,27.000000,39.750000
30.476648,18.587294,14.000000,1.310000,25.500000,39.750000
30.973738,61.052204,15.000000,1.130000,24.000000,39.750000
30.291374,91.793465,17.000000,0.920000,22.500000,39.750000
30.429001,99.765511,18.000000,0.710000,21.000000,39.750000
31.634781,98.939201,20.000000,0.600000,19.500000,39.750000
32.421680,99.868683,21.000000,0.430000,18.000000,39.750000
33.995483,99.600281,23.000000,0.310000,16.500000,39.750000
34.782387,99.766029,24.000000,0.250000,15.000000,39.750000
36.356186,96.553154,26.000000,0.150000,13.500000,39.750000
37.143089,89.174042,27.000000,0.080000,12.000000,39.750000
38.304909,49.237366,29.000000,0.080000,10.500000,39.750000
38.035439,6.033767,30.000000,0.040000,9.000000,39.750000
37.496502,1.819754,32.000000,0.020000,7.500000,39.750000
37.227032,0.700568,33.000000,0.000000,6.000000,39.750000
36.688095,0.085809,35.000000,0.050000,4.500000,39.750000
36.418629,0.069637,36.000000,0.010000,3.000000,39.750000
36.230000,0.000000,38.000000,0.050000,1.500000,39.750000
36.230000,0.000000,39.000000,0.000000,0.000000,39.750000
36.230000,12.375075,-29.000000,5.520000,70.500000,41.250000
35.578239,3.883844,-27.000000,5.410000,69.000000,41.250000
35.016376,4.959161,-26.000000,5.250000,67.500000,41.250000
33.892651,3.397271,-24.000000,5.120000,66.000000,41.250000
33.330788,7.599014,-23.000000,4.950000,64.500000,41.250000
32.162918,39.979366,-21.000000,4.750000,63.000000,41.250000
31.448847,44.891514,-20.000000,4.570000,61.500000,41.250000
