,LINE,STATION,ALT.,GRAV,SD,TILTX,TILTY,TEMP,TIDE,DUR,REJ,TIME,DEC.TIME+DATE,TERRAIN,DATE,time diff,type
152,0,0,"35,9373","4508,5519999999997","0,016","4,0999999999999996","-0,9","-0,68","0,057000000000000002",60,19,11:54:25,"45506,495329999997999",0,03/09/24,0:01:05,
153,0,0,"35,9373","4508,5510000000004","0,0089999999999999993","4,9000000000000004","-1,4","-0,68","0,057000000000000002",60,0,11:55:30,"45506,496079999997",0,03/09/24,0:01:05,
154,0,0,"35,693100000000001","4508,5519999999997","0,0070000000000000001","5,6","-1,6","-0,68","0,057000000000000002",60,0,11:56:35,"45506,496829999996",0,03/09/24,0:01:05,
155,0,0,"35,693100000000001","4508,5529999999999","0,0089999999999999993","6,5","-2,1","-0,68","0,057000000000000002",60,0,11:57:40,"45506,497580000003",0,03/09/24,0:01:05,
156,0,0,"35,693100000000001","4508,5529999999999","0,0070000000000000001","7,1","-2,2000000000000002","-0,68","0,057000000000000002",60,0,11:58:45,"45506,498330000002",0,03/09/24,0:01:05,
157,0,0,"35,693100000000001","4508,5540000000001","0,016","7,6","-2,4","-0,68","0,056000000000000001",60,15,11:59:50,"45506,499080000001",0,03/09/24,0:01:05,
158,0,0,"34,228299999999997","4508,5540000000001","0,010999999999999999","0,4","-0,7","-0,66","0,053999999999999999",60,4,12:20:46,"45506,513599999998",0,03/09/24,0:20:56,"base 7, fin pause"
159,0,0,"34,228299999999997","4508,5540000000001","0,010999999999999999","0,6","-0,8","-0,66","0,052999999999999999",60,0,12:21:56,"45506,514410000003",0,03/09/24,0:01:10,
160,0,0,"34,228299999999997","4508,5540000000001","0,010999999999999999","0,8","-0,8","-0,66","0,052999999999999999",60,0,12:23:01,"45506,515160000003",0,03/09/24,0:01:05,
161,0,0,"34,228299999999997","4508,5550000000003","0,0099999999999999999998",1,-1,"-0,65","0,052999999999999999",60,0,12:24:06,"45506,515910000002",0,03/09/24,0:01:05,
162,0,0,"35,693100000000001","4508,5569999999998001","0,019","-2,8","-5,0999999999999996","-0,56999999999999995","0,012",60,5,14:08:34,"45506,588340000002",0,03/09/24,1:44:28,"base 8, fin de journée"
163,0,0,"35,448999999999998","4508,5559999999996","0,012","-3,1","-5,4","-0,55000000000000004","0,012",60,0,14:09:44,"45506,58915",0,03/09/24,0:01:10,
164,0,0,"35,448999999999998","4508,5550000000003","0,012","-3,4","-5,8","-0,54000000000000000002","0,010999999999999999",60,1,14:10:49,"45506,589899999999",0,03/09/24,0:01:05,
165,0,0,"35,448999999999998","4508,558","0,016","-3,7","-6,1","-0,54000000000000000002","0,010999999999999999",60,1,14:11:54,"45506,590649999998",0,03/09/24,0:01:05,
166,0,0,"35,204900000000002","4508,558","0,012","-3,9","-6,3","-0,54000000000000000002","0,0099999999999999999998",60,0,14:12:59,"45506,591399999998",0,03/09/24,0:01:05,
167,0,0,"35,204900000000002","4508,5569999999998001","0,012","-3,9","-6,5","-0,55000000000000004","0,0099999999999999999998",60,0,14:14:04,"45506,592149999997",0,03/09/24,0:01:05,
168,0,0,"35,204900000000002","4508,558","0,0080000000000000002",-4,"-6,8","-0,56000000000000005","0,0089999999999999993",60,0,14:15:09,"45506,592900000003",0,03/09/24,0:01:05,
169,0,0,"34,7166","4508,5590000000002","0,012999999999999999","1,1000000000000001","0,3","-0,59","0,0070000000000000001",60,12,14:18:15,"45506,595050000004",0,03/09/24,0:03:06,tilt
170,0,0,"34,7166","4508,558","0,012999999999999999","1,2","0,2","-0,6","0,0070000000000000001",60,0,14:19:25,"45506,595860000001",0,03/09/24,0:01:10,
171,0,0,"34,7166","4508,5600000000004","0,0080000000000000002","1,4","0,1","-0,61","0,0060000000000000001",60,0,14:20:30,"45506,596610000001",0,03/09/24,0:01:05,
172,0,0,"34,4724","4508,5590000000002","0,0060000000000000001","1,6",0,"-0,61","0,0050000000000000001",60,0,14:21:35,"45506,59736",0,03/09/24,0:01:05,
173,0,0,"34,4724","4508,5600000000004","0,0060000000000000001","1,7","-0,1","-0,62","0,0050000000000000001",60,0,14:22:40,"45506,598120000002",0,03/09/24,0:01:05,
174,0,0,"34,4724","4508,5600000000004","0,0080000000000000002","1,8","-0,2","-0,63","0,0040000000000000001",60,2,14:23:45,"45506,598870000002",0,03/09/24,0:01:05,
175,0,0,"34,228299999999997","4508,5600000000004","0,0080000000000000002","1,9","-0,4","-0,63","0,0040000000000000001",60,1,14:24:50,"45506,599620000001",0,03/09/24,0:01:05,
176,0,0,"24,706800000000001","4508,6409999999996","0,02","1,4","-0,5","-0,54000000000000000002","-0,067000000000000004",60,16,7:07:52,"45507,296649999997",0,04/09/24,,"base 9, mercredi matin"
177,0,0,"24,951000000000001","4508,6400000000003","0,02","1,1000000000000001",-1,"-0,54000000000000000002","-0,067000000000000004",60,1,7:09:02,"45507,297460000002",0,04/09/24,0:01:10,
178,0,0,"24,951000000000001","4508,6339999999999999","0,02","0,7","-1,7","-0,55000000000000004","-0,066000000000000003",60,28,7:10:07,"45507,298210000001",0,04/09/24,0:01:05,
179,0,0,"25,1951","4508,6390000000001","0,02","0,1","-2,2000000000000002","-0,55000000000000004","-0,066000000000000003",60,14,7:11:12,"45507,298970000003",0,04/09/24,0:01:05,
180,0,0,"25,1951","4508,6390000000001","0,0070000000000000001","-0,6","-2,5","-0,55000000000000004","-0,066000000000000003",60,0,7:12:17,"45507,299720000003",0,04/09/24,0:01:05,
181,0,0,"25,439299999999999","4508,6390000000001","0,0089999999999999993","-1,5","-2,9","-0,56000000000000005","-0,065000000000000002",60,0,7:13:22,"45507,300470000002",0,04/09/24,0:01:05,
182,0,0,"25,683399999999999","4508,6400000000003","0,0099999999999999999998","-2,2000000000000002","-3,2","-0,56000000000000005","-0,065000000000000002",60,0,7:14:27,"45507,301220000000999",0,04/09/24,0:01:05,
183,0,0,"25,927499999999998","4508,6390000000001","0,0060000000000000001","-2,6","-3,4","-0,56999999999999995","-0,064000000000000001",60,0,7:15:32,"45507,30197",0,04/09/24,0:01:05,
184,0,0,"26,171700000000001","4508,6390000000001","0,0070000000000000001",-3,"-3,7","-0,57999999999999996","-0,064000000000000001",60,0,7:16:37,"45507,30272",0,04/09/24,0:01:05,
185,0,0,"26,415800000000001","4508,6390000000001","0,0070000000000000001","-3,3","-3,9","-0,57999999999999996","-0,064000000000000001",60,0,7:17:42,"45507,303469999999",0,04/09/24,0:01:05,
186,0,0,"26,415800000000001","4508,6379999999999","0,0089999999999999993","-3,6","-4,4000000000000004","-0,59","-0,063",60,0,7:18:47,"45507,304219999998",0,04/09/24,0:01:05,
187,0,0,"26,66","4508,6369999999997","0,012","-3,7","-4,4000000000000004","-0,59","-0,063",60,10,7:19:52,"45507,304969999997",0,04/09/24,0:01:05,
188,0,0,"27,148199999999999","4508,6379999999999","0,0060000000000000001","-3,9","-4,5","-0,6","-0,063",60,0,7:20:57,"45507,30573",0,04/09/24,0:01:05,
189,0,0,"26,9041","4508,6379999999999","0,0070000000000000001","-3,9","-4,5","-0,61","-0,062",60,0,7:22:02,"45507,306479999999",0,04/09/24,0:01:05,
190,0,0,"26,9041","4508,6450000000004","0,023",-4,"-4,5","-0,61","-0,062",60,42,7:23:07,"45507,307229999999",0,04/09/24,0:01:05,
191,0,0,"27,148199999999999","4508,6369999999997","0,0060000000000000001","-4,0999999999999996","-4,5","-0,62","-0,062",60,0,7:24:12,"45507,307979999998",0,04/09/24,0:01:05,
192,0,0,"27,148199999999999","4508,6379999999999","0,0089999999999999993","-4,0999999999999996","-4,5999999999999996","-0,62","-0,060999999999999999",60,0,7:25:17,"45507,308729999997",0,04/09/24,0:01:05,
193,0,0,"27,148199999999999","4508,6379999999999","0,0080000000000000002","-4,2","-4,7","-0,62","-0,060999999999999999",60,0,7:26:22,"45507,309480000004001",0,04/09/24,0:01:05,
194,0,0,"27,148199999999999","4508,6369999999997","0,0070000000000000001","-4,2","-4,8","-0,63","-0,060999999999999999",60,0,7:27:27,"45507,310230000003",0,04/09/24,0:01:05,
195,0,0,"27,392399999999999","4508,6390000000001","0,0070000000000000001","-4,2","-4,9000000000000004","-0,63","-0,06",60,0,7:28:32,"45507,310980000002",0,04/09/24,0:01:05,
196,0,0,"27,392399999999999","4508,6390000000001","0,0060000000000000001","-4,2",-5,"-0,63","-0,058999999999999997",60,0,7:29:37,"45507,311730000000999",0,04/09/24,0:01:05,
197,0,0,"27,392399999999999","4508,6390000000001","0,0060000000000000001","-4,3","-5,0999999999999996","-0,63","-0,058999999999999997",60,0,7:30:42,"45507,312489999997",0,04/09/24,0:01:05,
198,0,0,"27,392399999999999","4508,6379999999999","0,0089999999999999993","-4,0999999999999996","-5,3","-0,64","-0,058999999999999997",60,0,7:31:47,"45507,313240000003",0,04/09/24,0:01:05,
199,0,0,"27,636500000000002","4508,6390000000001","0,0089999999999999993","-4,0999999999999996","-5,3","-0,64","-0,058000000000000003",60,0,7:32:52,"45507,313990000002",0,04/09/24,0:01:05,
200,0,0,"27,636500000000002","4508,6379999999999","0,0070000000000000001",-4,"-5,4","-0,64","-0,058000000000000003",60,0,7:33:57,"45507,314740000002",0,04/09/24,0:01:05,
201,0,0,"27,636500000000002","4508,6379999999999","0,0050000000000000001","-3,9","-5,5","-0,64","-0,058000000000000003",60,0,7:35:02,"45507,315490000001",0,04/09/24,0:01:05,
202,0,0,"27,636500000000002","4508,6379999999999","0,0080000000000000002","-3,8","-5,5","-0,64","-0,057000000000000002",60,0,7:36:07,"45507,31624",0,04/09/24,0:01:05,
203,0,0,"27,636500000000002","4508,6390000000001","0,0060000000000000001","-3,6","-5,6","-0,64","-0,057000000000000002",60,0,7:37:12,"45507,316989999999",0,04/09/24,0:01:05,
204,0,0,"27,636500000000002","4508,6390000000001","0,0050000000000000001","-3,5","-5,7","-0,64","-0,056000000000000001",60,0,7:38:17,"45507,317739999999",0,04/09/24,0:01:05,
205,0,0,"27,880700000000001","4508,6379999999999","0,0089999999999999993","-3,5","-5,8","-0,65","-0,056000000000000001",60,0,7:39:22,"45507,318489999998",0,04/09/24,0:01:05,
206,0,0,"27,636500000000002","4508,6379999999999","0,0070000000000000001","-3,4","-5,8","-0,65","-0,056000000000000001",60,0,7:40:27,"45507,31925",0,04/09/24,0:01:05,
207,0,0,"27,636500000000002","4508,6390000000001","0,0060000000000000001","-3,5","-5,9","-0,65","-0,055",60,0,7:41:32,"45507,32",0,04/09/24,0:01:05,
208,0,0,"27,636500000000002","4508,6390000000001","0,0099999999999999999998","-3,5",-6,"-0,65","-0,053999999999999999",60,0,7:42:37,"45507,320749999999",0,04/09/24,0:01:05,
209,0,0,"27,880700000000001","4508,6400000000003","0,0070000000000000001","-3,6",-6,"-0,65","-0,053999999999999999",60,8,7:43:42,"45507,321499999998",0,04/09/24,0:01:05,
210,0,0,"27,636500000000002","4508,6390000000001","0,0060000000000000001",-4,-6,"-0,65","-0,053999999999999999",60,0,7:44:47,"45507,322249999997",0,04/09/24,0:01:05,
211,0,0,"27,636500000000002","4508,6390000000001","0,0070000000000000001","-4,7","-6,1","-0,65","-0,052999999999999999",60,0,7:45:52,"45507,322999999997",0,04/09/24,0:01:05,
212,0,0,"27,880700000000001","4508,6379999999999","0,0080000000000000002","-5,2","-6,2","-0,65","-0,052999999999999999",60,5,7:46:57,"45507,323750000003",0,04/09/24,0:01:05,
213,0,0,"27,880700000000001","4508,6379999999999","0,012","-5,5","-6,2","-0,65","-0,051999999999999998",60,3,7:48:02,"45507,324500000002",0,04/09/24,0:01:05,
214,0,0,"28,1248","4508,6329999999998","0,02","-5,6",-6,"-0,65","-0,051999999999999998",60,13,7:49:07,"45507,325250000002",0,04/09/24,0:01:05,
215,0,0,"28,1248","4508,6390000000001","0,0099999999999999999998","-5,6","-5,9","-0,65","-0,050999999999999997",60,6,7:50:12,"45507,326009999997",0,04/09/24,0:01:05,
216,0,0,"28,1248","4508,6379999999999","0,010999999999999999","-5,8","-5,8","-0,65","-0,050999999999999997",60,19,7:51:17,"45507,326760000004",0,04/09/24,0:01:05,
217,0,0,"26,171700000000001","4508,6450000000004","0,012","3,1","0,7","-0,62","-0,025000000000000001",60,9,8:47:41,"45507,365859999998",0,04/09/24,0:56:24,base 10 ap tilt
218,0,0,"26,415800000000001","4508,6440000000002","0,0080000000000000002","3,1","0,7","-0,62","-0,024",60,0,8:48:51,"45507,366670000003",0,04/09/24,0:01:10,
219,0,0,"26,415800000000001","4508,6440000000002","0,010999999999999999","2,9","0,7","-0,62","-0,024",60,1,8:49:56,"45507,367420000002",0,04/09/24,0:01:05,
220,0,0,"25,1951","4508,643","0,02",1,"0,1","-0,46","-0,0050000000000000001",60,5,9:28:23,"45507,394079999998",0,04/09/24,0:38:27,base 11
221,0,0,"25,1951","4508,6450000000004","0,0089999999999999993","1,3","0,4","-0,46","-0,0040000000000000001",60,2,9:29:33,"45507,394890000003",0,04/09/24,0:01:10,
222,0,0,"25,439299999999999","4508,6469999999999","0,014","1,2","0,6","-0,46","-0,0030000000000000001",60,23,9:30:38,"45507,395640000002",0,04/09/24,0:01:05,
223,0,0,"25,683399999999999","4508,6450000000004","0,012","0,8","0,7","-0,46","-0,0030000000000000001",60,2,9:31:43,"45507,396390000002",0,04/09/24,0:01:05,
224,0,0,"25,683399999999999","4508,6440000000002","0,010999999999999999","0,4","0,9","-0,47","-0,002",60,4,9:32:48,"45507,397140000001",0,04/09/24,0:01:05,
225,0,0,"25,683399999999999","4508,6450000000004","0,0099999999999999999998",0,1,"-0,47999999999999999999","-0,002",60,1,9:33:53,"45507,39789",0,04/09/24,0:01:05,
226,0,0,"25,927499999999998","4508,6450000000004","0,0099999999999999999998","-0,3",1,"-0,49","-0,002",60,0,9:34:58,"45507,398639999999",0,04/09/24,0:01:05,
227,0,0,"26,171700000000001","4508,6450000000004","0,0089999999999999993","-0,6",1,"-0,51","-0,001",60,0,9:36:03,"45507,399389999999",0,04/09/24,0:01:05,
228,0,0,"26,171700000000001","4508,6450000000004","0,0070000000000000001","-0,9","0,9","-0,52","-0,001",60,0,9:37:08,"45507,400150000001",0,04/09/24,0:01:05,
229,0,0,"26,415800000000001","4508,6419999999998","0,023","-1,3","0,9","-0,53",0,60,36,9:38:13,"45507,400900000001",0,04/09/24,0:01:05,
230,0,0,"25,927499999999998","4508,6540000000005","0,014999999999999999","3,7","-2,5","-0,55000000000000004","0,012",60,17,10:08:08,"45507,42164",0,04/09/24,0:29:55,"base 12, pause midi"
231,0,0,"25,927499999999998","4508,6540000000005","0,0080000000000000002","4,9000000000000004","-3,3","-0,53","0,012999999999999999",60,0,10:09:18,"45507,422449999998",0,04/09/24,0:01:10,
232,0,0,"25,927499999999998","4508,6549999999997","0,0080000000000000002","5,4","-4,7","-0,52","0,012999999999999999",60,0,10:10:23,"45507,423199999997",0,04/09/24,0:01:05,
233,0,0,"25,927499999999998","4508,6549999999997","0,0080000000000000002","5,5","-5,4","-0,52","0,012999999999999999",60,0,10:11:28,"45507,423949999997",0,04/09/24,0:01:05,
234,0,0,"25,927499999999998","4508,6549999999997","0,0080000000000000002","5,7",-6,"-0,52","0,014",60,0,10:12:33,"45507,424700000003",0,04/09/24,0:01:05,
235,0,0,"26,171700000000001","4508,6540000000005","0,0089999999999999993",6,"-6,3","-0,52","0,014999999999999999",60,0,10:13:38,"45507,425450000002",0,04/09/24,0:01:05,
236,0,0,"26,171700000000001","4508,6540000000005","0,0060000000000000001","6,3","-6,6","-0,52","0,014999999999999999",60,0,10:14:43,"45507,426200000002",0,04/09/24,0:01:05,
237,0,0,"26,415800000000001","4508,6530000000002","0,0060000000000000001","6,7",-7,"-0,53","0,014999999999999999",60,0,10:15:48,"45507,426950000001",0,04/09/24,0:01:05,
238,0,0,"26,171700000000001","4508,6540000000005","0,0060000000000000001",7,"-7,2","-0,54000000000000000002","0,016",60,0,10:16:53,"45507,427710000004",0,04/09/24,0:01:05,
239,0,0,"26,415800000000001","4508,6549999999997","0,012","7,4","-7,5","-0,55000000000000004","0,016",60,11,10:17:58,"45507,428460000003",0,04/09/24,0:01:05,
240,0,0,"27,636500000000002","4508,6509999999998","0,0080000000000000002","-2,2000000000000002","-0,7","-0,64","0,031",60,0,11:04:47,"45507,460919999998",0,04/09/24,0:46:49,tilt
241,0,0,"27,636500000000002","4508,6530000000002","0,0060000000000000001","-2,2999999999999998","-0,7","-0,63","0,031",60,0,11:05:57,"45507,461730000003",0,04/09/24,0:01:10,
242,0,0,"27,880700000000001","4508,652","0,0060000000000000001","-2,6","-0,7","-0,63","0,032000000000000001",60,0,11:07:02,"45507,462480000002",0,04/09/24,0:01:05,
243,0,0,"27,880700000000001","4508,6509999999998","0,0060000000000000001","-2,8","-0,7","-0,63","0,032000000000000001",60,0,11:08:07,"45507,463230000001",0,04/09/24,0:01:05,
244,0,0,"27,880700000000001","4508,6530000000002","0,010999999999999999","-2,9","-0,8","-0,63","0,032000000000000001",60,0,11:09:12,"45507,46398",0,04/09/24,0:01:05,
245,0,0,"28,1248","4508,652","0,0089999999999999993","-3,1","-0,8","-0,63","0,032000000000000001",60,0,11:10:17,"45507,46473",0,04/09/24,0:01:05,
246,0,0,"28,1248","4508,6509999999998","0,0070000000000000001","-3,2","-0,9","-0,63","0,032000000000000001",60,0,11:11:22,"45507,465479999999",0,04/09/24,0:01:05,
247,0,0,"28,1248","4508,6530000000002","0,0089999999999999993","-3,3",-1,"-0,63","0,033000000000000002",60,0,11:12:27,"45507,466229999998",0,04/09/24,0:01:05,
248,0,0,"28,3689","4508,6509999999998","0,014999999999999999","-3,3","-1,1000000000000001","-0,64","0,033000000000000002",60,17,11:13:32,"45507,466979999997001",0,04/09/24,0:01:05,
249,0,0,"28,3689","4508,652","0,0070000000000000001","-3,4","-1,2","-0,64","0,033000000000000002",60,12,11:14:37,"45507,467729999997001",0,04/09/24,0:01:05,
250,0,0,"28,613099999999999","4508,6480000000001","0,0070000000000000001","-3,5","-1,2","-0,64","0,033000000000000002",60,28,11:15:42,"45507,468489999999",0,04/09/24,0:01:05,
251,0,0,"28,613099999999999","4508,652","0,0060000000000000001","-3,7","-1,2","-0,64","0,034000000000000002",60,18,11:16:47,"45507,469239999999",0,04/09/24,0:01:05,
252,0,0,"28,613099999999999","4508,6509999999998","0,0089999999999999993","-3,9","-1,2","-0,64","0,034000000000000002",60,0,11:17:52,"45507,469989999998",0,04/09/24,0:01:05,
253,0,0,"28,613099999999999","4508,6509999999998","0,0070000000000000001","-4,0999999999999996","-1,2","-0,64","0,034000000000000002",60,0,11:18:57,"45507,470739999997",0,04/09/24,0:01:05,
254,0,0,"28,613099999999999","4508,6530000000002","0,0050000000000000001","-4,3","-1,2","-0,64","0,034000000000000002",60,0,11:20:02,"45507,471490000004",0,04/09/24,0:01:05,
255,0,0,"28,857199999999999","4508,6499999999996","0,0060000000000000001","-4,4000000000000004","-1,3","-0,64","0,034000000000000002",60,0,11:21:07,"45507,472240000003",0,04/09/24,0:01:05,
256,0,0,"28,857199999999999","4508,652","0,0050000000000000001","-4,5","-1,3","-0,65","0,035000000000000003",60,0,11:22:12,"45507,472990000002",0,04/09/24,0:01:05,
257,0,0,"28,857199999999999","4508,6509999999998","0,0060000000000000001","-4,5999999999999996","-1,4","-0,65","0,035000000000000003",60,0,11:23:17,"45507,473740000001",0,04/09/24,0:01:05,
258,0,0,"29,101400000000002","4508,652","0,0070000000000000001","-4,7","-1,5","-0,65","0,035000000000000003",60,0,11:24:22,"45507,474490000001",0,04/09/24,0:01:05,
259,0,0,"29,101400000000002","4508,6509999999998","0,0080000000000000002","-4,7","-1,6","-0,65","0,035000000000000003",60,0,11:25:27,"45507,475250000003",0,04/09/24,0:01:05,
260,0,0,"29,101400000000002","4508,652","0,0070000000000000001","-4,7","-1,6","-0,65","0,035000000000000003",60,0,11:26:32,"45507,476000000002",0,04/09/24,0:01:05,
261,0,0,"29,101400000000002","4508,6509999999998","0,014","-4,5999999999999996","-1,7","-0,65","0,035999999999999997",60,1,11:27:37,"45507,476750000002",0,04/09/24,0:01:05,
262,0,0,"29,101400000000002","4508,652","0,0070000000000000001","-4,5999999999999996","-1,7","-0,65","0,035999999999999997",60,0,11:28:42,"45507,477500000001001",0,04/09/24,0:01:05,
263,0,0,"29,345500000000001","4508,6509999999998","0,0080000000000000002","-4,9000000000000004","-1,7","-0,65","0,035999999999999997",60,0,11:29:47,"45507,47825",0,04/09/24,0:01:05,
264,0,0,"29,345500000000001","4508,6509999999998","0,010999999999999999","-5,6","-1,6","-0,65","0,035999999999999997",60,0,11:30:52,"45507,478999999999",0,04/09/24,0:01:05,
265,0,0,"29,589600000000001","4508,6509999999998","0,010999999999999999","-6,6","-1,4","-0,66","0,035999999999999997",60,0,11:31:57,"45507,479749999999",0,04/09/24,0:01:05,
266,0,0,"29,345500000000001","4508,6509999999998","0,0080000000000000002","-6,9","-1,4","-0,66","0,035999999999999997",60,0,11:33:02,"45507,480499999998",0,04/09/24,0:01:05,
267,0,0,"29,589600000000001","4508,6499999999996","0,0070000000000000001","-7,1","-1,5","-0,66","0,035999999999999997",60,0,11:34:07,"45507,481249999997",0,04/09/24,0:01:05,
268,0,0,"29,589600000000001","4508,6509999999998","0,0060000000000000001","-7,2","-1,5","-0,66","0,036999999999999998",60,0,11:35:12,"45507,48201",0,04/09/24,0:01:05,
269,0,0,"29,8338","4508,6509999999998","0,0080000000000000002","-7,3","-1,5","-0,66","0,036999999999999998",60,0,11:36:17,"45507,482759999999",0,04/09/24,0:01:05,
270,0,0,"29,8338","4508,6509999999998","0,0070000000000000001","-7,4","-1,5","-0,66","0,036999999999999998",60,11,11:37:22,"45507,483509999998",0,04/09/24,0:01:05,
271,0,0,"29,8338","4508,6499999999996","0,0089999999999999993","-7,4","-1,6","-0,66","0,036999999999999998",60,0,11:38:27,"45507,484259999997",0,04/09/24,0:01:05,
272,0,0,"28,1248","4508,6660000000002","0,014999999999999999","-2,1","-0,3","-0,52","0,035999999999999997",60,9,12:37:11,"45507,524980000002",0,04/09/24,0:58:44,base 13
273,0,0,"28,1248","4508,665","0,010999999999999999",-3,"-0,1","-0,5","0,035999999999999997",60,0,12:38:21,"45507,52579",0,04/09/24,0:01:10,
274,0,0,"28,1248","4508,6639999999998","0,012","-3,9",0,"-0,5","0,035999999999999997",60,0,12:39:26,"45507,526539999999",0,04/09/24,0:01:05,
275,0,0,"28,3689","4508,6629999999996","0,0080000000000000002","-4,7","0,1","-0,5","0,035000000000000003",60,0,12:40:31,"45507,527289999998",0,04/09/24,0:01:05,
276,0,0,"28,3689","4508,6629999999996","0,014","-5,2","0,3","-0,5","0,035000000000000003",60,0,12:41:36,"45507,528039999997",0,04/09/24,0:01:05,
277,0,0,"28,3689","4508,6620000000003","0,014","-5,8","0,5","-0,51","0,035000000000000003",60,0,12:42:41,"45507,528789999997",0,04/09/24,0:01:05,
278,0,0,"28,613099999999999","4508,6610000000001","0,0099999999999999999998",-6,"0,6","-0,52","0,035000000000000003",60,0,12:43:46,"45507,529540000003",0,04/09/24,0:01:05,
279,0,0,"28,613099999999999","4508,6589999999997","0,021000000000000001","-0,4","1,1000000000000001","-0,55000000000000004","0,034000000000000002",60,10,12:46:31,"45507,531450000002",0,04/09/24,0:02:45,
280,0,0,"28,613099999999999","4508,6639999999998","0,0089999999999999993","-0,2","1,1000000000000001","-0,56000000000000005","0,034000000000000002",60,0,12:47:41,"45507,53226",0,04/09/24,0:01:10,
281,0,0,"28,857199999999999","4508,6639999999998","0,0070000000000000001",0,1,"-0,57999999999999996","0,034000000000000002",60,0,12:48:46,"45507,533009999998999",0,04/09/24,0:01:05,
282,0,0,"28,613099999999999","4508,6639999999998","0,06","0,2","1,1000000000000001","-0,57999999999999996","0,034000000000000002",60,38,12:49:51,"45507,533759999998",0,04/09/24,0:01:05,
283,0,0,"28,857199999999999","4508,6629999999996","0,016","0,3","0,9","-0,59","0,034000000000000002",60,10,12:50:56,"45507,534509999998",0,04/09/24,0:01:05,
284,0,0,"28,857199999999999","4508,665","0,0099999999999999999998","0,5","0,7","-0,6","0,034000000000000002",60,0,12:52:01,"45507,535259999997",0,04/09/24,0:01:05,
285,0,0,"28,857199999999999","4508,6670000000004","0,0080000000000000002","1,2",1,"-0,6","0,033000000000000002",60,38,12:53:06,"45507,53602",0,04/09/24,0:01:05,
286,0,0,"27,392399999999999","4508,6719999999996","0,012","2,6","-2,5","-0,52","0,02",60,3,13:40:14,"45507,568700000003",0,04/09/24,0:47:08,"base 14, fin de journée"
287,0,0,"27,636500000000002","4508,6719999999996","0,0070000000000000001",2,"-2,9","-0,51","0,02",60,0,13:41:24,"45507,569499999998",0,04/09/24,0:01:10,
288,0,0,"27,636500000000002","4508,6719999999996","0,0080000000000000002","1,1000000000000001","-3,1","-0,51","0,019",60,2,13:42:29,"45507,57026",0,04/09/24,0:01:05,
289,0,0,"27,880700000000001","4508,6719999999996","0,0080000000000000002","0,3","-3,3","-0,51","0,017999999999999999",60,1,13:43:34,"45507,57101",0,04/09/24,0:01:05,
290,0,0,"27,880700000000001","4508,6689999999999","0,0099999999999999999998","-0,3","-3,5","-0,51","0,017999999999999999",60,0,13:44:39,"45507,571759999999",0,04/09/24,0:01:05,
291,0,0,"28,1248","4508,6679999999997","0,0080000000000000002","-0,7","-4,2","-0,52","0,017999999999999999",60,2,13:45:44,"45507,572509999998001",0,04/09/24,0:01:05,
292,0,0,"28,1248","4508,67","0,0089999999999999993","-1,1000000000000001","-4,4000000000000004","-0,53","0,017000000000000001",60,0,13:46:49,"45507,573259999997",0,04/09/24,0:01:05,
293,0,0,"28,1248","4508,6689999999999","0,0099999999999999999998","-1,3","-4,5","-0,54000000000000000002","0,017000000000000001",60,1,13:47:54,"45507,574009999997",0,04/09/24,0:01:05,
294,0,0,"28,1248","4508,6689999999999","0,0089999999999999993","-1,5","-4,7","-0,55000000000000004","0,017000000000000001",60,0,13:48:59,"45507,574760000003",0,04/09/24,0:01:05,
295,0,0,"28,3689","4508,67","0,0099999999999999999998","-1,7","-4,8","-0,56000000000000005","0,016",60,1,13:50:04,"45507,575510000002",0,04/09/24,0:01:05,
296,0,0,"28,613099999999999","4508,6689999999999","0,0089999999999999993","-1,8","-4,9000000000000004","-0,56999999999999995","0,016",60,0,13:51:09,"45507,576260000002",0,04/09/24,0:01:05,
297,0,0,"28,613099999999999","4508,6679999999997","0,0080000000000000002","-1,9","-5,0999999999999996","-0,57999999999999996","0,014999999999999999",60,0,13:52:14,"45507,577019999997",0,04/09/24,0:01:05,
298,0,0,"25,927499999999998","4508,7610000000003998","0,0080000000000000002","-2,9","-0,6","-0,6","-0,016",60,1,9:53:47,"45508,411690000001",0,05/09/24,,Jeudi midi
299,0,0,"25,1951","4508,76","0,0070000000000000001","-3,8",-1,"-0,6","-0,016",60,1,9:54:57,"45508,412499999999",0,05/09/24,0:01:10,
300,0,0,"26,171700000000001","4508,7589999999999999","0,016","-4,8","-1,6","-0,59","-0,016",60,12,9:56:02,"45508,413249999998",0,05/09/24,0:01:05,
301,0,0,"26,171700000000001","4508,76","0,0080000000000000002","-5,8","-2,1","-0,59","-0,014999999999999999",60,0,9:57:07,"45508,413999999997",0,05/09/24,0:01:05,
302,0,0,"26,415800000000001","4508,7629999999999","0,0060000000000000001","-0,3","-2,7","-0,57999999999999996","-0,014",60,0,9:58:39,"45508,415059999999",0,05/09/24,0:01:32,
303,0,0,"26,415800000000001","4508,7610000000003998","0,012",-1,"-2,8","-0,57999999999999996","-0,014",60,9,9:59:49,"45508,415869999997",0,05/09/24,0:01:10,
304,0,0,"26,415800000000001","4508,7619999999997","0,021999999999999999","-1,5","-2,9","-0,57999999999999996","-0,014",60,11,10:00:54,"45508,416620000004",0,05/09/24,0:01:05,
