G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  4.00  0.00 10.00  0.00 48.00  0.00 38.00  0.00 590.06 
4  4.00  0.00 10.00  0.00 38.00  0.00 44.00  0.00 663.23 
4  4.00  0.00 10.00  0.00 44.00  0.00 50.00  0.00 474.48 
4  4.00  0.00 10.00  0.00 50.00  0.00 40.00  0.00 573.53 
4  4.00  0.00 10.00  0.00 40.00  0.00 46.00  0.00 648.24 
4  4.00  0.00 10.00  0.00 46.00  0.00 52.00  0.00 315.76 
4  4.00  0.00 12.00  0.00 50.00  0.00 58.00  0.00 366.32 
4  4.00  0.00 12.00  0.00 58.00  0.00 66.00  0.00 545.77 
4  4.00  0.00 12.00  0.00 66.00  0.00 52.00  0.00 330.95 
4  4.00  0.00 12.00  0.00 52.00  0.00 60.00  0.00 123.85 
4  4.00  0.00 12.00  0.00 60.00  0.00 68.00  0.00 888.17 
4  4.00  0.00 12.00  0.00 68.00  0.00 54.00  0.00 620.87 
4  4.00  0.00 12.00  0.00 54.00  0.00 62.00  0.00 601.57 
4  4.00  0.00 12.00  0.00 62.00  0.00 56.00  0.00 782.18 
4  4.00  0.00 12.00  0.00 56.00  0.00 64.00  0.00 712.21 
4  4.00  0.00 14.00  0.00 64.00  0.00 74.00  0.00 948.28 
4  4.00  0.00 14.00  0.00 74.00  0.00 84.00  0.00 541.77 
4  4.00  0.00 14.00  0.00 84.00  0.00 66.00  0.00 620.71 
4  4.00  0.00 14.00  0.00 66.00  0.00 76.00  0.00 565.92 
4  4.00  0.00 14.00  0.00 76.00  0.00 68.00  0.00 690.40 
4  4.00  0.00 14.00  0.00 68.00  0.00 78.00  0.00 675.95 
4  4.00  0.00 14.00  0.00 78.00  0.00 70.00  0.00 597.35 
4  4.00  0.00 14.00  0.00 70.00  0.00 80.00  0.00 601.37 
4  4.00  0.00 14.00  0.00 80.00  0.00 72.00  0.00 667.47 
4  4.00  0.00 14.00  0.00 72.00  0.00 82.00  0.00 730.71 
4  4.00  0.00 16.00  0.00 78.00  0.00 90.00  0.00 1014.78 
4  4.00  0.00 16.00  0.00 90.00  0.00 80.00  0.00 1104.75 
4  4.00  0.00 16.00  0.00 80.00  0.00 92.00  0.00 1270.20 
4  4.00  0.00 16.00  0.00 92.00  0.00 82.00  0.00 1346.71 
4  4.00  0.00 16.00  0.00 82.00  0.00 94.00  0.00 2558.86 
4  6.00  0.00 8.00  0.00 10.00  0.00 12.00  0.00 9062.98 
4  6.00  0.00 8.00  0.00 12.00  0.00 14.00  0.00 9388.92 
4  6.00  0.00 8.00  0.00 20.00  0.00 22.00  0.00 1831.16 
4  6.00  0.00 8.00  0.00 14.00  0.00 16.00  0.00 4919.15 
4  6.00  0.00 8.00  0.00 16.00  0.00 18.00  0.00 3882.24 
4  6.00  0.00 8.00  0.00 18.00  0.00 20.00  0.00 2899.15 
4  6.00  0.00 10.00  0.00 24.00  0.00 28.00  0.00 1137.69 
4  6.00  0.00 10.00  0.00 28.00  0.00 32.00  0.00 1091.95 
4  6.00  0.00 10.00  0.00 32.00  0.00 36.00  0.00 1097.79 
4  6.00  0.00 10.00  0.00 36.00  0.00 26.00  0.00 1122.99 
4  6.00  0.00 10.00  0.00 26.00  0.00 30.00  0.00 1139.27 
4  6.00  0.00 10.00  0.00 30.00  0.00 34.00  0.00 1070.64 
4  6.00  0.00 10.00  0.00 34.00  0.00 38.00  0.00 1104.39 
4  6.00  0.00 12.00  0.00 38.00  0.00 44.00  0.00 767.02 
