FB_TIME,FB_TIME_QLTY,OFFSET,REC_ELEV,REC_X,SRC_X
47.824673,1.627736,-44.000000,4.070000,57.000000,12.750000
46.560837,0.799544,-42.000000,3.840000,55.500000,12.750000
45.977600,1.258864,-41.000000,3.800000,54.000000,12.750000
44.811131,1.510267,-39.000000,3.660000,52.500000,12.750000
44.227894,1.057886,-38.000000,3.560000,51.000000,12.750000
43.061420,1.207570,-36.000000,3.390000,49.500000,12.750000
42.478184,0.329080,-35.000000,3.270000,48.000000,12.750000
41.231178,0.297801,-33.000000,3.100000,46.500000,12.750000
40.472870,0.239133,-32.000000,3.000000,45.000000,12.750000
38.956253,0.245270,-30.000000,2.860000,43.500000,12.750000
38.197945,0.007352,-29.000000,2.750000,42.000000,12.750000
36.681328,0.999625,-27.000000,2.650000,40.500000,12.750000
35.726627,22.098402,-26.000000,2.390000,39.000000,12.750000
33.742405,10.385102,-24.000000,2.210000,37.500000,12.750000
32.750298,47.911747,-23.000000,2.110000,36.000000,12.750000
30.782986,13.785010,-21.000000,1.990000,34.500000,12.750000
29.812836,27.849907,-20.000000,1.890000,33.000000,12.750000
27.872538,15.821816,-18.000000,1.750000,31.500000,12.750000
26.902388,24.615353,-17.000000,1.620000,30.000000,12.750000
24.477648,13.132611,-15.000000,1.450000,28.500000,12.750000
23.163921,3.625502,-14.000000,1.360000,27.000000,12.750000
20.536470,1.013245,-12.000000,1.310000,25.500000,12.750000
19.222746,0.377372,-11.000000,1.130000,24.000000,12.750000
16.567339,0.090546,-9.000000,0.920000,22.500000,12.750000
15.231941,0.863964,-8.000000,0.710000,21.000000,12.750000
12.561148,4.278574,-6.000000,0.600000,19.500000,12.750000
11.423160,27.770996,-5.000000,0.430000,18.000000,12.750000
9.267122,84.635788,-3.000000,0.310000,16.500000,12.750000
8.094627,51.152550,-2.000000,0.250000,15.000000,12.750000
5.530186,99.868057,0.000000,0.080000,12.000000,12.750000
5.530186,99.845161,0.000000,0.150000,13.500000,12.750000
5.402514,99.247398,2.000000,0.080000,10.500000,12.750000
9.209007,73.486725,3.000000,0.040000,9.000000,12.750000
14.993435,69.330223,5.000000,0.020000,7.500000,12.750000
17.489733,78.763512,6.000000,0.000000,6.000000,12.750000
23.300812,95.866028,8.000000,0.050000,4.500000,12.750000
26.206350,90.948143,9.000000,0.010000,3.000000,12.750000
25.774647,91.542068,11.000000,0.050000,1.500000,12.750000
22.309999,69.883255,12.000000,0.000000,0.000000,12.750000
50.480000,1.331065,-56.000000,5.520000,70.500000,14.250000
49.159180,98.068352,-54.000000,5.410000,69.000000,14.250000
48.498772,99.502464,-53.000000,5.250000,67.500000,14.250000
47.177952,0.008889,-51.000000,5.120000,66.000000,14.250000
46.532223,0.105771,-50.000000,4.950000,64.500000,14.250000
45.421112,8.940311,-48.000000,4.750000,63.000000,14.250000
44.865555,9.482854,-47.000000,4.570000,61.500000,14.250000
43.754444,22.609491,-45.000000,4.400000,60.000000,14.250000
43.198891,1.884886,-44.000000,4.250000,58.500000,14.250000
42.087776,13.913178,-42.000000,4.070000,57.000000,14.250000
41.532223,0.261875,-41.000000,3.840000,55.500000,14.250000
40.589512,4.501816,-39.000000,3.800000,54.000000,14.250000
40.128567,0.031560,-38.000000,3.660000,52.500000,14.250000
39.206673,0.030447,-36.000000,3.560000,51.000000,14.250000
38.745724,0.000000,-35.000000,3.390000,49.500000,14.250000
37.823830,0.014781,-33.000000,3.270000,48.000000,14.250000
36.606125,0.013748,-32.000000,3.100000,46.500000,14.250000
34.123913,0.696002,-30.000000,3.000000,45.000000,14.250000
32.882805,0.015887,-29.000000,2.860000,43.500000,14.250000
32.058449,0.010490,-27.000000,2.750000,42.000000,14.250000
32.639160,2.967998,-26.000000,2.650000,40.500000,14.250000
33.800587,95.893753,-24.000000,2.390000,39.000000,14.250000
34.210461,97.698891,-23.000000,2.210000,37.500000,14.250000
32.931339,93.642822,-21.000000,2.110000,36.000000,14.250000
32.291779,93.506393,-20.000000,1.990000,34.500000,14.250000
30.823366,95.362282,-18.000000,1.890000,33.000000,14.250000
29.862970,91.206406,-17.000000,1.750000,31.500000,14.250000
27.942179,90.758247,-15.000000,1.620000,30.000000,14.250000
26.981783,83.724724,-14.000000,1.450000,28.500000,14.250000
24.465517,95.184120,-12.000000,1.360000,27.000000,14.250000
22.381588,94.272324,-11.000000,1.310000,25.500000,14.250000
18.213730,94.432083,-9.000000,1.130000,24.000000,14.250000
16.565718,98.091225,-8.000000,0.920000,22.500000,14.250000
14.992608,99.187836,-6.000000,0.710000,21.000000,14.250000
13.053622,95.800201,-5.000000,0.600000,19.500000,14.250000
7.661065,89.933372,-3.000000,0.430000,18.000000,14.250000
4.781244,1.972336,-2.000000,0.310000,16.500000,14.250000
1.472710,87.616173,0.000000,0.150000,13.500000,14.250000
1.472710,61.335533,0.000000,0.250000,15.000000,14.250000
6.945574,94.118042,2.000000,0.080000,12.000000,14.250000
10.867432,15.611797,3.000000,0.080000,10.500000,14.250000
19.670321,98.440498,5.000000,0.040000,9.000000,14.250000
23.340860,25.963926,6.000000,0.020000,7.500000,14.250000
28.658209,0.008453,8.000000,0.000000,6.000000,14.250000
30.788754,0.000000,9.000000,0.050000,4.500000,14.250000
33.397751,0.271074,11.000000,0.010000,3.000000,14.250000
34.299999,0.047364,12.000000,0.050000,1.500000,14.250000
35.299999,0.397775,14.000000,0.000000,0.000000,14.250000
47.860001,0.011987,-54.000000,5.520000,70.500000,15.750000
47.435295,62.113422,-53.000000,5.410000,69.000000,15.750000
45.850227,97.469536,-51.000000,5.250000,67.500000,15.750000
46.161186,0.820175,-50.000000,5.120000,66.000000,15.750000
45.490788,14.491089,-48.000000,4.950000,64.500000,15.750000
47.055103,0.207134,-47.000000,4.750000,63.000000,15.750000
50.183735,2.582189,-45.000000,4.570000,61.500000,15.750000
51.748051,74.355026,-44.000000,4.400000,60.000000,15.750000
52.481842,99.552849,-42.000000,4.250000,58.500000,15.750000
52.160461,98.270508,-41.000000,4.070000,57.000000,15.750000
51.517696,98.376808,-39.000000,3.840000,55.500000,15.750000
51.196312,98.983948,-38.000000,3.800000,54.000000,15.750000
50.553547,93.723557,-36.000000,3.660000,52.500000,15.750000
50.006287,94.423561,-35.000000,3.560000,51.000000,15.750000
48.381451,92.290703,-33.000000,3.390000,49.500000,15.750000
47.569031,90.335037,-32.000000,3.270000,48.000000,15.750000
45.944191,89.990044,-30.000000,3.100000,46.500000,15.750000
45.131771,86.843773,-29.000000,3.000000,45.000000,15.750000
43.564739,90.427856,-27.000000,2.860000,43.500000,15.750000
42.831501,83.671722,-26.000000,2.750000,42.000000,15.750000
41.365028,77.751289,-24.000000,2.650000,40.500000,15.750000
40.631794,12.489251,-23.000000,2.390000,39.000000,15.750000
39.165321,5.202475,-21.000000,2.210000,37.500000,15.750000
38.513142,0.002347,-20.000000,2.110000,36.000000,15.750000
37.233006,0.000000,-18.000000,1.990000,34.500000,15.750000
36.592937,0.130316,-17.000000,1.890000,33.000000,15.750000
35.312801,0.288763,-15.000000,1.750000,31.500000,15.750000
34.117405,58.372807,-14.000000,1.620000,30.000000,15.750000
31.703943,0.321353,-12.000000,1.450000,28.500000,15.750000
30.497211,7.650951,-11.000000,1.360000,27.000000,15.750000
27.008089,95.688896,-9.000000,1.310000,25.500000,15.750000
25.210337,81.264244,-8.000000,1.130000,24.000000,15.750000
21.614832,86.867676,-6.000000,0.920000,22.500000,15.750000
19.027784,98.591461,-5.000000,0.710000,21.000000,15.750000
15.136871,98.855934,-3.000000,0.600000,19.500000,15.750000
10.627677,95.837021,-2.000000,0.430000,18.000000,15.750000
3.420944,80.931175,0.000000,0.250000,15.000000,15.750000
3.420944,1.458831,0.000000,0.310000,16.500000,15.750000
2.847464,92.363617,2.000000,0.150000,13.500000,15.750000
9.198382,78.447411,3.000000,0.080000,12.000000,15.750000
20.596176,34.186401,5.000000,0.080000,10.500000,15.750000
25.711035,0.256229,6.000000,0.040000,9.000000,15.750000
32.013130,0.214423,8.000000,0.020000,7.500000,15.750000
30.751982,0.169554,9.000000,0.000000,6.000000,15.750000
28.229683,83.084251,11.000000,0.050000,4.500000,15.750000
27.100559,99.112320,12.000000,0.010000,3.000000,15.750000
25.033520,58.254093,14.000000,0.050000,1.500000,15.750000
24.000000,72.348320,15.000000,0.000000,0.000000,15.750000
52.490002,10.845765,-53.000000,5.520000,70.500000,17.250000
51.821159,0.494190,-51.000000,5.410000,69.000000,17.250000
51.472809,0.023455,-50.000000,5.250000,67.500000,17.250000
50.776100,0.002471,-48.000000,5.120000,66.000000,17.250000
50.408947,0.000000,-47.000000,4.950000,64.500000,17.250000
49.461578,0.003760,-45.000000,4.750000,63.000000,17.250000
48.987896,0.000000,-44.000000,4.570000,61.500000,17.250000
48.040527,0.055711,-42.000000,4.400000,60.000000,17.250000
47.566841,1.067510,-41.000000,4.250000,58.500000,17.250000
46.619473,0.000977,-39.000000,4.070000,57.000000,17.250000
45.781284,1.622700,-38.000000,3.840000,55.500000,17.250000
44.090027,0.000000,-36.000000,3.800000,54.000000,17.250000
43.244400,0.167099,-35.000000,3.660000,52.500000,17.250000
41.553143,0.004833,-33.000000,3.560000,51.000000,17.250000
40.707512,0.086710,-32.000000,3.390000,49.500000,17.250000
39.335804,0.063021,-30.000000,3.270000,48.000000,17.250000
38.682674,3.000284,-29.000000,3.100000,46.500000,17.250000
37.376411,0.897440,-27.000000,3.000000,45.000000,17.250000
36.723282,11.413131,-26.000000,2.860000,43.500000,17.250000
34.536228,8.331949,-24.000000,2.750000,42.000000,17.250000
33.379784,50.752998,-23.000000,2.650000,40.500000,17.250000
31.066902,56.471462,-21.000000,2.390000,39.000000,17.250000
29.910460,67.834785,-20.000000,2.210000,37.500000,17.250000
27.934834,73.194382,-18.000000,2.110000,36.000000,17.250000
27.052584,70.332649,-17.000000,1.990000,34.500000,17.250000
25.288084,66.649124,-15.000000,1.890000,33.000000,17.250000
24.405834,81.183311,-14.000000,1.750000,31.500000,17.250000
24.406204,91.097244,-12.000000,1.620000,30.000000,17.250000
24.669973,99.350899,-11.000000,1.450000,28.500000,17.250000
25.197510,99.655563,-9.000000,1.360000,27.000000,17.250000
24.076818,99.534836,-8.000000,1.310000,25.500000,17.250000
20.219757,92.501381,-6.000000,1.130000,24.000000,17.250000
19.682878,91.259911,-5.000000,0.920000,22.500000,17.250000
14.395867,96.081848,-3.000000,0.710000,21.000000,17.250000
7.749421,68.737381,-2.000000,0.600000,19.500000,17.250000
1.270000,74.329971,0.000000,0.310000,16.500000,17.250000
1.270000,74.427246,0.000000,0.430000,18.000000,17.250000
5.439689,85.831741,2.000000,0.250000,15.000000,17.250000
8.213462,95.402214,3.000000,0.150000,13.500000,17.250000
14.620255,95.400467,5.000000,0.080000,12.000000,17.250000
20.107498,99.495193,6.000000,0.080000,10.500000,17.250000
23.836700,99.677483,8.000000,0.040000,9.000000,17.250000
25.067051,97.800858,9.000000,0.020000,7.500000,17.250000
27.527752,99.005287,11.000000,0.000000,6.000000,17.250000
27.281391,93.303215,12.000000,0.050000,4.500000,17.250000
26.307880,96.399582,14.000000,0.010000,3.000000,17.250000
25.066467,99.204529,15.000000,0.050000,1.500000,17.250000
22.309999,90.802994,17.000000,0.000000,0.000000,17.250000
52.279999,64.674248,-51.000000,5.520000,70.500000,18.750000
51.838448,2.091032,-50.000000,5.410000,69.000000,18.750000
50.946419,1.223801,-48.000000,5.250000,67.500000,18.750000
50.500404,2.034497,-47.000000,5.120000,66.000000,18.750000
49.608376,0.510866,-45.000000,4.950000,64.500000,18.750000
49.162361,1.671921,-44.000000,4.750000,63.000000,18.750000
48.270332,0.540989,-42.000000,4.570000,61.500000,18.750000
47.821934,1.227620,-41.000000,4.400000,60.000000,18.750000
46.870274,2.899961,-39.000000,4.250000,58.500000,18.750000
46.394447,1.720397,-38.000000,4.070000,57.000000,18.750000
45.442787,5.771050,-36.000000,3.840000,55.500000,18.750000
44.966957,4.385174,-35.000000,3.800000,54.000000,18.750000
44.015297,17.188555,-33.000000,3.660000,52.500000,18.750000
43.539471,34.974483,-32.000000,3.560000,51.000000,18.750000
42.303787,54.828770,-30.000000,3.390000,49.500000,18.750000
41.292065,72.367111,-29.000000,3.270000,48.000000,18.750000
39.268616,59.669258,-27.000000,3.100000,46.500000,18.750000
38.256893,71.551071,-26.000000,3.000000,45.000000,18.750000
36.233448,62.056602,-24.000000,2.860000,43.500000,18.750000
35.221722,94.583206,-23.000000,2.750000,42.000000,18.750000
33.056900,95.437599,-21.000000,2.650000,40.500000,18.750000
31.903799,99.349174,-20.000000,2.390000,39.000000,18.750000
29.597597,98.944214,-18.000000,2.210000,37.500000,18.750000
28.444496,97.298851,-17.000000,2.110000,36.000000,18.750000
26.138294,99.888390,-15.000000,1.990000,34.500000,18.750000
24.985193,99.545273,-14.000000,1.890000,33.000000,18.750000
22.678991,97.664078,-12.000000,1.750000,31.500000,18.750000
22.509687,99.373184,-11.000000,1.620000,30.000000,18.750000
23.097002,89.078346,-9.000000,1.450000,28.500000,18.750000
23.390661,82.872978,-8.000000,1.360000,27.000000,18.750000
23.977976,44.625702,-6.000000,1.310000,25.500000,18.750000
19.741037,58.359165,-5.000000,1.130000,24.000000,18.750000
10.532469,96.927414,-3.000000,0.920000,22.500000,18.750000
6.843369,16.205210,-2.000000,0.710000,21.000000,18.750000
2.798713,81.174072,0.000000,0.430000,18.000000,18.750000
2.798713,90.178070,0.000000,0.600000,19.500000,18.750000
7.705253,98.297432,2.000000,0.310000,16.500000,18.750000
10.575281,64.098587,3.000000,0.250000,15.000000,18.750000
16.667351,99.290390,5.000000,0.150000,13.500000,18.750000
20.090858,89.832840,6.000000,0.080000,12.000000,18.750000
24.741800,85.038704,8.000000,0.080000,10.500000,18.750000
26.693409,93.514397,9.000000,0.040000,9.000000,18.750000
30.596626,34.403904,11.000000,0.020000,7.500000,18.750000
32.548233,55.279846,12.000000,0.000000,6.000000,18.750000
36.451450,0.029157,14.000000,0.050000,4.500000,18.750000
36.873749,6.261754,15.000000,0.010000,3.000000,18.750000
37.623749,30.905983,17.000000,0.050000,1.500000,18.750000
37.980000,0.077153,18.000000,0.000000,0.000000,18.750000
52.279999,93.537750,-50.000000,5.520000,70.500000,20.250000
51.523052,63.211567,-48.000000,5.410000,69.000000,20.250000
51.072491,71.153336,-47.000000,5.250000,67.500000,20.250000
50.171364,0.452801,-45.000000,5.120000,66.000000,20.250000
49.720802,0.391814,-44.000000,4.950000,64.500000,20.250000
48.819675,1.377796,-42.000000,4.750000,63.000000,20.250000
48.071297,0.547897,-41.000000,4.570000,61.500000,20.250000
46.306938,0.771923,-39.000000,4.400000,60.000000,20.250000
45.424755,5.984584,-38.000000,4.250000,58.500000,20.250000
43.660397,0.039319,-36.000000,4.070000,57.000000,20.250000
42.778217,0.779176,-35.000000,3.840000,55.500000,20.250000
41.230896,0.017018,-33.000000,3.800000,54.000000,20.250000
40.462948,0.629467,-32.000000,3.660000,52.500000,20.250000
38.927052,0.167078,-30.000000,3.560000,51.000000,20.250000
38.159103,2.596655,-29.000000,3.390000,49.500000,20.250000
36.650822,1.444444,-27.000000,3.270000,48.000000,20.250000
36.159035,26.820475,-26.000000,3.100000,46.500000,20.250000
35.175465,38.924641,-24.000000,3.000000,45.000000,20.250000
34.683681,70.053307,-23.000000,2.860000,43.500000,20.250000
33.700111,93.459122,-21.000000,2.750000,42.000000,20.250000
33.208324,98.860275,-20.000000,2.650000,40.500000,20.250000
32.224754,92.043510,-18.000000,2.390000,39.000000,20.250000
32.209999,39.001530,-17.000000,2.210000,37.500000,20.250000
32.209999,0.271764,-15.000000,2.110000,36.000000,20.250000
32.209999,0.043740,-14.000000,1.990000,34.500000,20.250000
32.209999,58.094151,-12.000000,1.890000,33.000000,20.250000
30.991886,95.252480,-11.000000,1.750000,31.500000,20.250000
28.159065,95.357155,-9.000000,1.620000,30.000000,20.250000
26.742655,48.154423,-8.000000,1.450000,28.500000,20.250000
23.409754,90.159622,-6.000000,1.360000,27.000000,20.250000
21.686731,75.110619,-5.000000,1.310000,25.500000,20.250000
17.798616,88.970009,-3.000000,1.130000,24.000000,20.250000
14.481609,61.158707,-2.000000,0.920000,22.500000,20.250000
5.151000,98.582092,0.000000,0.600000,19.500000,20.250000
4.650224,99.974396,0.000000,0.710000,21.000000,20.250000
6.251977,99.914833,2.000000,0.430000,18.000000,20.250000
10.828395,73.709068,3.000000,0.310000,16.500000,20.250000
17.611164,99.258324,5.000000,0.250000,15.000000,20.250000
20.954140,98.396027,6.000000,0.150000,13.500000,20.250000
26.127390,58.772762,8.000000,0.080000,12.000000,20.250000
28.599995,94.108589,9.000000,0.080000,10.500000,20.250000
32.145145,61.939770,11.000000,0.040000,9.000000,20.250000
32.025040,78.873055,12.000000,0.020000,7.500000,20.250000
31.784830,98.975166,14.000000,0.000000,6.000000,20.250000
31.577164,98.371002,15.000000,0.050000,4.500000,20.250000
31.090298,93.168900,17.000000,0.010000,3.000000,20.250000
30.846865,73.900116,18.000000,0.050000,1.500000,20.250000
30.360001,93.982262,20.000000,0.000000,0.000000,20.250000
53.189999,26.465984,-48.000000,5.520000,70.500000,21.750000
52.515408,88.380455,-47.000000,5.410000,69.000000,21.750000
51.152596,93.609413,-45.000000,5.250000,67.500000,21.750000
50.471191,0.000000,-44.000000,5.120000,66.000000,21.750000
49.108379,0.197342,-42.000000,4.950000,64.500000,21.750000
48.426971,0.000174,-41.000000,4.750000,63.000000,21.750000
47.117325,0.261987,-39.000000,4.570000,61.500000,21.750000
46.748642,0.000000,-38.000000,4.400000,60.000000,21.750000
46.011284,0.242084,-36.000000,4.250000,58.500000,21.750000
45.642601,0.000000,-35.000000,4.070000,57.000000,21.750000
44.905239,6.458258,-33.000000,3.840000,55.500000,21.750000
44.536560,3.778472,-32.000000,3.800000,54.000000,21.750000
43.980789,36.637394,-30.000000,3.660000,52.500000,21.750000
43.783421,52.315891,-29.000000,3.560000,51.000000,21.750000
43.388683,82.886032,-27.000000,3.390000,49.500000,21.750000
43.191315,97.182297,-26.000000,3.270000,48.000000,21.750000
42.796577,99.711929,-24.000000,3.100000,46.500000,21.750000
42.372452,91.988823,-23.000000,3.000000,45.000000,21.750000
40.991806,77.428596,-21.000000,2.860000,43.500000,21.750000
40.301483,9.512420,-20.000000,2.750000,42.000000,21.750000
38.920837,5.611135,-18.000000,2.650000,40.500000,21.750000
38.230515,0.450331,-17.000000,2.390000,39.000000,21.750000
36.849873,0.002778,-15.000000,2.210000,37.500000,21.750000
36.159550,21.232273,-14.000000,2.110000,36.000000,21.750000
34.098473,45.587654,-12.000000,1.990000,34.500000,21.750000
32.292694,63.165592,-11.000000,1.890000,33.000000,21.750000
28.681131,58.397137,-9.000000,1.750000,31.500000,21.750000
26.875351,59.868050,-8.000000,1.620000,30.000000,21.750000
23.263790,76.803635,-6.000000,1.450000,28.500000,21.750000
19.788036,77.008713,-5.000000,1.360000,27.000000,21.750000
14.167208,75.723701,-3.000000,1.310000,25.500000,21.750000
11.069063,99.447884,-2.000000,1.130000,24.000000,21.750000
7.664000,92.253265,0.000000,0.710000,21.000000,21.750000
7.413748,89.146446,0.000000,0.920000,22.500000,21.750000
8.785429,4.218632,2.000000,0.600000,19.500000,21.750000
11.460822,97.356812,3.000000,0.430000,18.000000,21.750000
18.147194,95.715103,5.000000,0.310000,16.500000,21.750000
20.996735,99.013748,6.000000,0.250000,15.000000,21.750000
25.064297,89.920395,8.000000,0.150000,13.500000,21.750000
27.098078,91.548660,9.000000,0.080000,12.000000,21.750000
28.083557,99.139183,11.000000,0.080000,10.500000,21.750000
27.195932,91.887321,12.000000,0.040000,9.000000,21.750000
25.670088,84.675179,14.000000,0.020000,7.500000,21.750000
25.244324,69.837723,15.000000,0.000000,6.000000,21.750000
24.392796,25.331280,17.000000,0.050000,4.500000,21.750000
23.967031,6.918744,18.000000,0.010000,3.000000,21.750000
23.950001,0.000000,20.000000,0.050000,1.500000,21.750000
23.950001,2.975741,21.000000,0.000000,0.000000,21.750000
48.470001,0.000379,-47.000000,5.520000,70.500000,23.250000
48.447086,0.009958,-45.000000,5.410000,69.000000,23.250000
48.433025,0.040718,-44.000000,5.250000,67.500000,23.250000
48.404911,0.000000,-42.000000,5.120000,66.000000,23.250000
48.390854,0.000000,-41.000000,4.950000,64.500000,23.250000
48.362736,3.610275,-39.000000,4.750000,63.000000,23.250000
48.348679,0.133183,-38.000000,4.570000,61.500000,23.250000
48.320560,36.532383,-36.000000,4.400000,60.000000,23.250000
47.317924,47.061356,-35.000000,4.250000,58.500000,23.250000
45.230267,1.001090,-33.000000,4.070000,57.000000,23.250000
44.186440,29.374638,-32.000000,3.840000,55.500000,23.250000
42.098782,0.060628,-30.000000,3.800000,54.000000,23.250000
41.054951,11.224595,-29.000000,3.660000,52.500000,23.250000
38.967297,1.737709,-27.000000,3.560000,51.000000,23.250000
37.923466,19.729448,-26.000000,3.390000,49.500000,23.250000
35.835808,12.549014,-24.000000,3.270000,48.000000,23.250000
34.791981,38.086525,-23.000000,3.100000,46.500000,23.250000
32.704323,18.448545,-21.000000,3.000000,45.000000,23.250000
31.660494,9.755047,-20.000000,2.860000,43.500000,23.250000
29.572836,32.206959,-18.000000,2.750000,42.000000,23.250000
28.529007,73.915237,-17.000000,2.650000,40.500000,23.250000
26.408499,69.633141,-15.000000,2.390000,39.000000,23.250000
25.335073,98.476494,-14.000000,2.210000,37.500000,23.250000
23.188223,97.894562,-12.000000,2.110000,36.000000,23.250000
22.114798,75.776642,-11.000000,1.990000,34.500000,23.250000
19.967947,1.288013,-9.000000,1.890000,33.000000,23.250000
18.901588,13.027668,-8.000000,1.750000,31.500000,23.250000
16.986450,0.036651,-6.000000,1.620000,30.000000,23.250000
16.028881,78.140625,-5.000000,1.450000,28.500000,23.250000
13.459620,91.101303,-3.000000,1.360000,27.000000,23.250000
11.225441,0.095458,-2.000000,1.310000,25.500000,23.250000
6.408000,98.970131,0.000000,0.920000,22.500000,23.250000
6.408000,74.319351,0.000000,1.130000,24.000000,23.250000
7.060122,77.960220,2.000000,0.710000,21.000000,23.250000
11.378807,64.944778,3.000000,0.600000,19.500000,23.250000
18.869114,99.124985,5.000000,0.430000,18.000000,23.250000
21.039742,94.009277,6.000000,0.310000,16.500000,23.250000
25.380993,12.374585,8.000000,0.250000,15.000000,23.250000
27.551620,16.614861,9.000000,0.150000,13.500000,23.250000
27.717772,84.967018,11.000000,0.080000,12.000000,23.250000
27.695591,99.265823,12.000000,0.080000,10.500000,23.250000
27.651234,96.424942,14.000000,0.040000,9.000000,23.250000
27.259371,94.665222,15.000000,0.020000,7.500000,23.250000
27.677355,95.307884,17.000000,0.000000,6.000000,23.250000
27.789461,82.967354,18.000000,0.050000,4.500000,23.250000
28.013678,79.313927,20.000000,0.010000,3.000000,23.250000
28.125784,60.857384,21.000000,0.050000,1.500000,23.250000
28.350000,74.094078,23.000000,0.000000,0.000000,23.250000
48.470001,3.026972,-45.000000,5.520000,70.500000,24.750000
49.277229,0.661156,-44.000000,5.410000,69.000000,24.750000
50.891685,41.703632,-42.000000,5.250000,67.500000,24.750000
51.698917,59.928333,-41.000000,5.120000,66.000000,24.750000
50.645931,46.519135,-39.000000,4.950000,64.500000,24.750000
48.838024,32.479633,-38.000000,4.750000,63.000000,24.750000
45.222202,0.430744,-36.000000,4.570000,61.500000,24.750000
43.414295,0.936936,-35.000000,4.400000,60.000000,24.750000
39.798473,0.000000,-33.000000,4.250000,58.500000,24.750000
39.791809,0.000000,-32.000000,4.070000,57.000000,24.750000
40.008427,1.460960,-30.000000,3.840000,55.500000,24.750000
40.116737,2.372360,-29.000000,3.800000,54.000000,24.750000
40.333355,50.725945,-27.000000,3.660000,52.500000,24.750000
40.138996,94.610390,-26.000000,3.560000,51.000000,24.750000
37.328938,74.689194,-24.000000,3.390000,49.500000,24.750000
35.923912,93.650726,-23.000000,3.270000,48.000000,24.750000
33.113853,67.082375,-21.000000,3.100000,46.500000,24.750000
31.708826,64.434120,-20.000000,3.000000,45.000000,24.750000
27.924339,1.883693,-18.000000,2.860000,43.500000,24.750000
25.582359,3.203755,-17.000000,2.750000,42.000000,24.750000
20.898396,0.106157,-15.000000,2.650000,40.500000,24.750000
20.418785,2.972012,-14.000000,2.390000,39.000000,24.750000
20.390745,44.270519,-12.000000,2.210000,37.500000,24.750000
20.376726,98.720947,-11.000000,2.110000,36.000000,24.750000
20.765888,95.404800,-9.000000,1.990000,34.500000,24.750000
21.268847,94.421715,-8.000000,1.890000,33.000000,24.750000
22.274763,87.253525,-6.000000,1.750000,31.500000,24.750000
22.414049,18.295105,-5.000000,1.620000,30.000000,24.750000
12.981102,95.923088,-3.000000,1.450000,28.500000,24.750000
9.906536,95.307190,-2.000000,1.360000,27.000000,24.750000
7.451463,0.081507,0.000000,1.130000,24.000000,24.750000
7.451463,91.873817,0.000000,1.310000,25.500000,24.750000
10.082480,87.011871,2.000000,0.920000,22.500000,24.750000
13.238167,99.413284,3.000000,0.710000,21.000000,24.750000
18.802456,91.958443,5.000000,0.600000,19.500000,24.750000
18.383581,98.046257,6.000000,0.430000,18.000000,24.750000
17.545832,30.537086,8.000000,0.310000,16.500000,24.750000
17.715494,6.187815,9.000000,0.250000,15.000000,24.750000
21.662605,60.410290,11.000000,0.150000,13.500000,24.750000
23.636160,95.103363,12.000000,0.080000,12.000000,24.750000
27.583271,97.398232,14.000000,0.080000,10.500000,24.750000
29.300919,92.954895,15.000000,0.040000,9.000000,24.750000
28.982885,98.771660,17.000000,0.020000,7.500000,24.750000
28.823870,99.722687,18.000000,0.000000,6.000000,24.750000
28.505836,74.128181,20.000000,0.050000,4.500000,24.750000
28.350000,48.021122,21.000000,0.010000,3.000000,24.750000
28.350000,6.836205,23.000000,0.050000,1.500000,24.750000
28.350000,15.969761,24.000000,0.000000,0.000000,24.750000
44.869999,0.000188,-44.000000,5.520000,70.500000,26.250000
44.583836,0.055234,-42.000000,5.410000,69.000000,26.250000
44.439308,0.026852,-41.000000,5.250000,67.500000,26.250000
44.150249,0.000000,-39.000000,5.120000,66.000000,26.250000
44.005722,0.000116,-38.000000,4.950000,64.500000,26.250000
43.716667,0.863363,-36.000000,4.750000,63.000000,26.250000
43.572140,0.358864,-35.000000,4.570000,61.500000,26.250000
43.283081,5.192628,-33.000000,4.400000,60.000000,26.250000
43.138309,7.597425,-32.000000,4.250000,58.500000,26.250000
42.800419,5.045702,-30.000000,4.070000,57.000000,26.250000
42.631474,81.078217,-29.000000,3.840000,55.500000,26.250000
42.293583,72.221039,-27.000000,3.800000,54.000000,26.250000
42.124638,97.161957,-26.000000,3.660000,52.500000,26.250000
41.786747,96.931908,-24.000000,3.560000,51.000000,26.250000
41.617802,89.907158,-23.000000,3.390000,49.500000,26.250000
40.864845,89.681534,-21.000000,3.270000,48.000000,26.250000
40.156853,88.650703,-20.000000,3.100000,46.500000,26.250000
38.740871,8.192589,-18.000000,3.000000,45.000000,26.250000
38.032879,0.144425,-17.000000,2.860000,43.500000,26.250000
36.616894,2.031364,-15.000000,2.750000,42.000000,26.250000
35.908905,44.487011,-14.000000,2.650000,40.500000,26.250000
34.480515,98.863411,-12.000000,2.390000,39.000000,26.250000
31.641594,97.881218,-11.000000,2.210000,37.500000,26.250000
28.627527,98.167107,-9.000000,2.110000,36.000000,26.250000
25.833281,98.054787,-8.000000,1.990000,34.500000,26.250000
22.555244,98.388458,-6.000000,1.890000,33.000000,26.250000
20.374477,92.539963,-5.000000,1.750000,31.500000,26.250000
15.601249,96.311722,-3.000000,1.620000,30.000000,26.250000
11.412217,9.524531,-2.000000,1.450000,28.500000,26.250000
4.362875,93.743835,0.000000,1.310000,25.500000,26.250000
4.362875,31.874878,0.000000,1.360000,27.000000,26.250000
